SampleID,Sp1*,Sp2*,Sp3*,Sp4*,Sp5*,Sp6*,Sp7*,Sp8*,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34*,Sp35*,Sp36*,Sp37*,Sp38*,Cal1,Cal2,Exclude,Exclude,Exclude,Exclude,Exclude,Exclude,Exclude,Exclude
GC2601075,2.80092,2.73763,2.68286,2.63189,2.58554,2.54588,2.5045,2.46112,2.42805,2.41032,2.40914,2.42402,2.44213,2.44124,2.41578,2.38632,2.37954,2.41616,2.49873,2.5997,2.66764,2.68849,2.68256,2.66007,2.6244,2.58369,2.54339,2.50336,2.46176,2.42256,2.39087,2.36774,2.3544,2.35273,2.37284,2.44119,2.57774,2.75695,17.1,8,N,N,N,N,N,N,N,N
2120251,2.11743,2.07077,2.03227,1.99949,1.96883,1.94154,1.91657,1.89612,1.88584,1.8894,1.91143,1.95128,1.99504,2.01692,2.00982,1.99854,2.01608,2.086,2.20372,2.33137,2.41442,2.44084,2.43234,2.40323,2.36416,2.32332,2.28328,2.24497,2.20684,2.17324,2.14875,2.13234,2.12527,2.12962,2.15583,2.22856,2.37111,2.55229,10.3,9.8,Y,Y,Y,Y,Y,Y,Y,Y
2120360,2.07334,2.0264,1.98746,1.95427,1.92304,1.89384,1.86642,1.84348,1.83008,1.83023,1.84712,1.88063,1.91778,1.93577,1.92703,1.91321,1.92475,1.98355,2.0893,2.20865,2.28821,2.31335,2.30574,2.28005,2.24384,2.20448,2.16672,2.13053,2.09495,2.06298,2.03706,2.01899,2.00979,2.01204,2.03472,2.10179,2.23379,2.40518,10.8,8.8,N,N,N,N,N,N,N,N
214004,2.05116,2.0095,1.9747,1.94306,1.9156,1.89542,1.8735,1.84857,1.83392,1.83724,1.86067,1.9027,1.94887,1.97296,1.96361,1.94536,1.95398,2.01417,2.12527,2.25461,2.34441,2.37577,2.37047,2.3443,2.30572,2.26305,2.22148,2.18133,2.14055,2.10287,2.07278,2.0513,2.03899,2.0379,2.05793,2.12751,2.26857,2.46008,9.56,10.12,N,N,N,N,N,N,N,N
GC2601044,1.93269,1.8901,1.85636,1.82523,1.79788,1.77684,1.75452,1.72929,1.71362,1.71361,1.73024,1.76306,1.79872,1.81463,1.80509,1.79098,1.7996,1.85019,1.93991,2.04307,2.11706,2.14629,2.14722,2.13076,2.10102,2.06567,2.03032,1.99537,1.95964,1.92712,1.90257,1.88649,1.8798,1.88289,1.90436,1.97066,2.10158,2.2752,16.8,10.2,N,N,N,N,N,N,N,N
2141143,2.00844,1.96431,1.9288,1.90006,1.87422,1.85146,1.83059,1.81407,1.80719,1.81428,1.83909,1.88116,1.92572,1.94903,1.94591,1.94112,1.9656,2.03812,2.15033,2.26765,2.34563,2.37223,2.36724,2.34407,2.30832,2.2678,2.22796,2.18922,2.15161,2.11929,2.0949,2.08014,2.07573,2.08292,2.1116,2.18757,2.33151,2.51107,14.97,11.28,N,N,N,N,N,N,N,N
2120536,1.88162,1.84147,1.80919,1.78313,1.75908,1.73723,1.71716,1.70118,1.6945,1.7015,1.72531,1.7657,1.80968,1.83414,1.83181,1.825,1.84503,1.91261,2.02383,2.14433,2.22419,2.24984,2.24203,2.2163,2.18032,2.14143,2.10443,2.06925,2.03515,2.005,1.98136,1.96577,1.95907,1.96336,1.98776,2.05625,2.18979,2.36376,9.9,10.2,N,N,N,N,N,N,N,N
2140928,2.03567,1.99583,1.96228,1.93296,1.90424,1.87732,1.85216,1.83207,1.82109,1.82367,1.84091,1.87331,1.90837,1.92407,1.9135,1.89654,1.90151,1.9527,2.0547,2.17252,2.24833,2.26953,2.26042,2.23599,2.20075,2.16166,2.12566,2.09132,2.057,2.02468,1.99788,1.97873,1.96712,1.96708,1.98694,2.05013,2.17454,2.33699,11.61,7.84,N,N,N,N,N,N,N,N
2141317,1.92636,1.89137,1.86349,1.84178,1.82255,1.80545,1.78941,1.77727,1.77437,1.78525,1.81318,1.85784,1.90493,1.93013,1.92697,1.91979,1.93993,2.00828,2.12021,2.24124,2.32253,2.35068,2.34678,2.3243,2.28962,2.2504,2.21145,2.17377,2.13684,2.10469,2.07996,2.06357,2.05721,2.06233,2.08888,2.16162,2.30084,2.47534,13.99,10.35,N,N,N,N,N,N,N,N
2140454,2.48009,2.43257,2.39251,2.3576,2.32531,2.29579,2.26796,2.24447,2.231,2.23189,2.25051,2.28664,2.32575,2.34292,2.3321,2.31777,2.33322,2.39938,2.51092,2.63071,2.70796,2.7311,2.72202,2.69475,2.65576,2.61228,2.56972,2.528,2.48667,2.44987,2.42066,2.40084,2.39157,2.39505,2.42229,2.49824,2.64464,2.82293,13.62,10.44,N,N,N,N,N,N,N,N
214050,2.27989,2.23182,2.1899,2.15221,2.11983,2.09358,2.06548,2.03571,2.01584,2.01087,2.02204,2.04959,2.07835,2.08553,2.06713,2.04549,2.04631,2.08955,2.17611,2.27901,2.35017,2.37607,2.37633,2.35971,2.32837,2.29127,2.25394,2.21653,2.17721,2.14143,2.11318,2.09349,2.08356,2.08434,2.10645,2.17619,2.3111,2.48267,19.7,7.8,N,N,N,N,N,N,N,N
2141223,2.29283,2.24294,2.20165,2.16578,2.1335,2.10419,2.07586,2.05072,2.03563,2.03573,2.05471,2.09218,2.1341,2.1556,2.14897,2.13873,2.15951,2.23367,2.35439,2.48216,2.56436,2.58726,2.57439,2.54234,2.49882,2.45187,2.40721,2.36478,2.32362,2.28744,2.2595,2.24058,2.23212,2.23606,2.26297,2.33886,2.48931,2.67945,10.73,11.34,N,N,N,N,N,N,N,N
2121074,2.34582,2.29317,2.2491,2.21164,2.17727,2.14579,2.1161,2.09093,2.0764,2.07781,2.09912,2.13936,2.18382,2.2072,2.2015,2.19163,2.21255,2.28591,2.40484,2.53127,2.61369,2.63893,2.62899,2.60004,2.56008,2.51646,2.47409,2.43354,2.39425,2.35938,2.33186,2.3136,2.30562,2.31007,2.33722,2.41229,2.55787,2.73892,10.1,10.6,N,N,N,N,N,N,N,N
214090,1.77369,1.73785,1.70836,1.68112,1.65787,1.6414,1.62353,1.60307,1.592,1.59503,1.61466,1.64979,1.68754,1.70623,1.69907,1.68691,1.69812,1.75189,1.84521,1.95003,2.02356,2.05095,2.04839,2.0289,1.99711,1.96077,1.92488,1.89034,1.85512,1.82398,1.80001,1.78387,1.77639,1.77906,1.79899,1.86287,1.99143,2.16439,12.9,9.6,N,N,N,N,N,N,N,N
2140521,2.22874,2.16942,2.11904,2.075,2.03412,1.99638,1.96171,1.93228,1.91308,1.90749,1.91891,1.94738,1.97874,1.98957,1.97462,1.95743,1.96721,2.02341,2.12295,2.23376,2.30902,2.33581,2.33321,2.31306,2.27941,2.24065,2.20178,2.16335,2.12516,2.09147,2.0653,2.04787,2.04065,2.0453,2.07209,2.14605,2.28643,2.46003,16.24,9.46,N,N,N,N,N,N,N,N
2141091,2.28424,2.23789,2.19906,2.16542,2.13378,2.10444,2.07697,2.05369,2.03968,2.03819,2.05233,2.08228,2.11472,2.12802,2.11597,2.09914,2.10609,2.15773,2.25556,2.36746,2.44131,2.46427,2.45777,2.43469,2.40093,2.36374,2.32756,2.29249,2.25735,2.22539,2.19913,2.18021,2.17009,2.17123,2.19286,2.25762,2.38358,2.54347,13.32,8.23,N,N,N,N,N,N,N,N
GC2601016,1.95002,1.9085,1.87558,1.84506,1.81798,1.79705,1.77502,1.74973,1.734,1.73365,1.75,1.78198,1.81756,1.8347,1.82538,1.81053,1.81829,1.8693,1.96198,2.06968,2.14625,2.17476,2.17246,2.15274,2.1207,2.08383,2.04756,2.01237,1.97634,1.94345,1.91825,1.90106,1.89279,1.89478,1.91491,1.97914,2.10853,2.28362,13.5,10.2,N,N,N,N,N,N,N,N
2140156,2.55277,2.50213,2.46022,2.42316,2.38923,2.35817,2.32884,2.30368,2.28805,2.28709,2.30506,2.34082,2.38097,2.40116,2.39399,2.38361,2.40385,2.47569,2.59149,2.71265,2.78967,2.81104,2.79808,2.76646,2.72518,2.68037,2.63734,2.5961,2.55605,2.52073,2.49265,2.47336,2.46373,2.46611,2.4909,2.56244,2.70551,2.8836,9.07,11.15,N,N,N,N,N,N,N,N
2120279,1.92214,1.87973,1.84536,1.81745,1.79206,1.76904,1.74748,1.72993,1.72122,1.7255,1.74639,1.78277,1.82297,1.84427,1.84123,1.83758,1.86267,1.93383,2.04377,2.15825,2.23259,2.25569,2.24711,2.22122,2.18533,2.14651,2.1092,2.07406,2.04017,2.01088,1.98849,1.97432,1.96915,1.97484,2.00041,2.06991,2.20512,2.38054,10.8,11.3,N,N,N,N,N,N,N,N
2141090,2.16884,2.11922,2.07729,2.04111,2.00747,1.97669,1.94788,1.92377,1.90891,1.90727,1.92157,1.95205,1.98562,1.99952,1.98768,1.97181,1.98155,2.03773,2.13906,2.25302,2.32878,2.3528,2.34687,2.32371,2.28881,2.24997,2.21213,2.17508,2.13848,2.10574,2.07934,2.06115,2.05261,2.0554,2.07937,2.14866,2.28282,2.45334,14.67,9.18,N,N,N,N,N,N,N,N
2121007,2.35315,2.30783,2.26993,2.23731,2.20694,2.17844,2.15159,2.129,2.11584,2.11581,2.1325,2.16563,2.20219,2.21881,2.2085,2.19318,2.2039,2.26264,2.36903,2.48886,2.56733,2.59057,2.58094,2.55307,2.51493,2.47374,2.43409,2.39611,2.35865,2.32446,2.29638,2.27604,2.2647,2.26474,2.28622,2.35285,2.4866,2.65729,10.8,8.7,N,N,N,N,N,N,N,N
2140226,1.92622,1.88087,1.84315,1.81171,1.78277,1.75678,1.73309,1.71372,1.70285,1.70426,1.7212,1.75309,1.78759,1.80496,1.80027,1.79462,1.81534,1.87857,1.97592,2.07763,2.14583,2.16943,2.1647,2.1436,2.11135,2.07474,2.03879,2.00421,1.97098,1.94294,1.92234,1.91036,1.90776,1.91519,1.94171,2.01114,2.14326,2.31195,14.57,12.16,N,N,N,N,N,N,N,N
2140282,2.13542,2.09117,2.05545,2.02645,2.00033,1.97744,1.95579,1.93811,1.93077,1.93958,1.96859,2.01649,2.06837,2.09889,2.09777,2.09147,2.1168,2.19649,2.32314,2.45707,2.54529,2.57307,2.56294,2.53288,2.49213,2.44846,2.40651,2.3669,2.32869,2.29511,2.269,2.25166,2.24425,2.24888,2.27605,2.3506,2.49501,2.67655,7.86,11.28,N,N,N,N,N,N,N,N
2140930,2.1265,2.08305,2.04725,2.01679,1.98792,1.96083,1.93573,1.91497,1.90368,1.90563,1.92414,1.95896,1.99654,2.01408,2.00371,1.98699,1.99482,2.05173,2.15982,2.28399,2.365,2.38879,2.37979,2.3533,2.31694,2.27788,2.24074,2.205,2.1692,2.13606,2.10868,2.08828,2.0771,2.0772,2.09874,2.16546,2.29632,2.46423,11.3,7.77,N,N,N,N,N,N,N,N
2141239,1.84825,1.8077,1.77458,1.74799,1.72399,1.70296,1.68365,1.66813,1.66147,1.66776,1.69015,1.72809,1.76899,1.79161,1.79046,1.78761,1.81227,1.88204,1.98833,2.0981,2.16977,2.19252,2.18526,2.16132,2.12653,2.08809,2.05085,2.01541,1.98134,1.9522,1.9305,1.91778,1.91457,1.9219,1.94867,2.01961,2.15581,2.33012,13.13,12.9,N,N,N,N,N,N,N,N
2141001,2.40706,2.35333,2.30788,2.26787,2.23061,2.19618,2.16389,2.13653,2.11946,2.11633,2.13084,2.16282,2.19728,2.20954,2.19427,2.1757,2.18515,2.24385,2.35014,2.46996,2.55044,2.57733,2.57237,2.54852,2.51149,2.46955,2.42802,2.38687,2.3458,2.30905,2.27961,2.25926,2.24953,2.25246,2.27883,2.35406,2.49818,2.67595,15.86,8.7,N,N,N,N,N,N,N,N
2120760,2.03846,1.99627,1.96202,1.93371,1.90749,1.88348,1.86132,1.84364,1.83525,1.83965,1.86017,1.89651,1.93589,1.95582,1.95019,1.9409,1.95708,2.0185,2.12215,2.23596,2.31234,2.33787,2.33216,2.30898,2.27512,2.23772,2.20153,2.16682,2.13277,2.10278,2.07928,2.06358,2.05676,2.0605,2.08402,2.15105,2.28141,2.44923,11.8,9.8,N,N,N,N,N,N,N,N
GC2601096A,1.85121,1.8118,1.78055,1.75203,1.72718,1.70848,1.68793,1.66398,1.64869,1.64779,1.66263,1.69237,1.7251,1.74057,1.7323,1.7203,1.7306,1.78111,1.86745,1.96444,2.03379,2.06054,2.05934,2.04164,2.01171,1.97663,1.9418,1.90798,1.87353,1.84262,1.81974,1.80532,1.79957,1.80324,1.82427,1.88726,2.01319,2.18321,15.1,10.9,N,N,N,N,N,N,N,N
213023,2.02886,1.98903,1.95579,1.9262,1.90082,1.88191,1.85997,1.83482,1.8199,1.82195,1.84201,1.8794,1.92024,1.94048,1.93058,1.91363,1.92234,1.98037,2.08653,2.20778,2.28908,2.31462,2.3064,2.27971,2.24182,2.20075,2.16118,2.12323,2.0841,2.04854,2.02022,1.99996,1.98862,1.98817,2.00888,2.07702,2.2148,2.40022,9.24,9.45,N,N,N,N,N,N,N,N
W2701003,1.98624,1.95217,1.92714,1.90097,1.87776,1.86111,1.84213,1.8191,1.80477,1.80643,1.82533,1.86013,1.90007,1.9235,1.91913,1.90579,1.91436,1.96751,2.06275,2.17235,2.25113,2.28085,2.27749,2.25539,2.22272,2.18627,2.15056,2.11642,2.08168,2.04994,2.02512,2.00752,1.99805,1.99793,2.01507,2.07238,2.19316,2.36182,8.88,10.68,N,N,N,N,N,N,N,N
2141217,2.59294,2.54363,2.50316,2.46785,2.43635,2.40694,2.37898,2.35538,2.34235,2.34391,2.36383,2.40283,2.4447,2.46389,2.45502,2.44211,2.45853,2.52593,2.64008,2.76338,2.84395,2.8691,2.86097,2.8343,2.79573,2.75233,2.71026,2.66935,2.62884,2.59229,2.5637,2.54447,2.53573,2.5394,2.56592,2.63997,2.78483,2.95999,13.81,9.7,N,N,N,N,N,N,N,N
2140991,2.02235,1.97638,1.93817,1.90585,1.87613,1.84905,1.82395,1.80311,1.79175,1.79377,1.81255,1.84787,1.88649,1.90575,1.89888,1.88833,1.9049,1.96845,2.07493,2.191,2.26887,2.29466,2.28814,2.26356,2.22776,2.18821,2.14983,2.1129,2.07686,2.0453,2.02074,2.00433,1.99728,2.00114,2.02532,2.09471,2.22961,2.40253,11.67,9.74,N,N,N,N,N,N,N,N
2120761,1.97963,1.9367,1.9026,1.87561,1.85147,1.83043,1.81108,1.79608,1.7911,1.80094,1.82953,1.87596,1.92602,1.95473,1.95501,1.952,1.97945,2.05785,2.17861,2.30438,2.38693,2.41345,2.40506,2.37768,2.33961,2.29791,2.25779,2.21961,2.18281,2.151,2.12688,2.11184,2.10648,2.11246,2.13976,2.21383,2.35751,2.53971,10.1,11.6,N,N,N,N,N,N,N,N
2120707,2.0234,1.97865,1.94129,1.90996,1.88066,1.85353,1.82804,1.80672,1.79415,1.79398,1.80942,1.84012,1.87454,1.89187,1.88506,1.87408,1.88807,1.94714,2.04797,2.15843,2.23137,2.25362,2.24447,2.21826,2.18244,2.14379,2.10691,2.07201,2.03822,2.00834,1.98467,1.96865,1.96123,1.96435,1.98684,2.05204,2.18086,2.35078,9.9,10,N,N,N,N,N,N,N,N
2140082,1.96937,1.93227,1.90246,1.87881,1.85731,1.83814,1.82061,1.80717,1.80262,1.81106,1.83573,1.87605,1.91866,1.94125,1.93809,1.9321,1.95329,2.02033,2.12691,2.2401,2.3156,2.34142,2.33649,2.31416,2.28029,2.24234,2.20511,2.16904,2.13377,2.10315,2.07977,2.06496,2.05965,2.06523,2.09107,2.16178,2.29691,2.46764,13.32,11.16,N,N,N,N,N,N,N,N
2141328,1.98382,1.94467,1.91357,1.88887,1.86717,1.84853,1.83146,1.81812,1.8144,1.8254,1.85482,1.90168,1.95162,1.98025,1.98043,1.97666,2.00323,2.0805,2.2,2.32448,2.4062,2.43271,2.42513,2.39873,2.36103,2.31936,2.27888,2.24014,2.20253,2.16986,2.14498,2.12956,2.12427,2.13078,2.15894,2.23433,2.37944,2.56152,12.01,11.53,N,N,N,N,N,N,N,N
2140926,2.13309,2.08919,2.05306,2.02228,1.99322,1.96594,1.94056,1.91962,1.90764,1.90756,1.92229,1.95212,1.98405,1.99614,1.9834,1.96598,1.97063,2.01759,2.11025,2.21901,2.2925,2.31751,2.31483,2.29558,2.26422,2.22877,2.19404,2.15986,2.12549,2.09429,2.06847,2.04991,2.04009,2.04113,2.06232,2.12593,2.24836,2.40295,16.49,7.66,N,N,N,N,N,N,N,N
214003,1.90307,1.8612,1.82618,1.79484,1.76956,1.7511,1.73061,1.70627,1.69096,1.69228,1.71128,1.74699,1.78678,1.8084,1.80268,1.79181,1.80706,1.86904,1.9716,2.08359,2.1602,2.18659,2.17965,2.15426,2.11787,2.07746,2.03841,2.00153,1.9641,1.93122,1.9065,1.8906,1.8832,1.88573,1.90726,1.97377,2.10935,2.29473,9.02,11.98,N,N,N,N,N,N,N,N
214042,2.12313,2.07655,2.03618,1.99957,1.96692,1.9409,1.91375,1.88423,1.86371,1.85759,1.86723,1.8924,1.92014,1.92917,1.91295,1.89156,1.89162,1.93252,2.01633,2.11802,2.18988,2.2159,2.21396,2.19514,2.16361,2.12683,2.09048,2.05456,2.01735,1.98371,1.9568,1.93777,1.92732,1.92727,1.94624,2.00846,2.13332,2.3001,15.3,8,N,N,N,N,N,N,N,N
2120071,2.1474,2.10511,2.06982,2.04025,2.0133,1.98878,1.96582,1.9465,1.93485,1.93395,1.94644,1.97219,2.00086,2.0149,2.00936,2.00196,2.01731,2.0711,2.15698,2.24781,2.30814,2.3279,2.32207,2.30159,2.27155,2.23805,2.20552,2.17438,2.14469,2.11917,2.10013,2.0886,2.08491,2.09044,2.11283,2.17342,2.2925,2.44767,13,11.6,N,N,N,N,N,N,N,N
GC2601095,2.1079,2.07003,2.04068,2.01368,1.99005,1.97263,1.95349,1.93139,1.91949,1.92396,1.94653,1.98653,2.02928,2.05038,2.04325,2.03191,2.04717,2.11033,2.21693,2.33477,2.41342,2.43905,2.43326,2.40959,2.37323,2.33231,2.29216,2.2535,2.2141,2.17793,2.15037,2.13212,2.12419,2.12765,2.15203,2.22534,2.37022,2.56049,14.8,10.5,N,N,N,N,N,N,N,N
2140516,2.27455,2.22818,2.19045,2.15847,2.1292,2.10265,2.07815,2.058,2.04822,2.05274,2.07516,2.11527,2.15785,2.17756,2.16845,2.15552,2.17111,2.23659,2.34901,2.47336,2.55681,2.58528,2.58037,2.55661,2.52027,2.47941,2.43925,2.39986,2.36066,2.32598,2.29847,2.27978,2.27114,2.27451,2.30053,2.37427,2.51628,2.69189,14.07,9.4,N,N,N,N,N,N,N,N
213014,1.86589,1.82623,1.79286,1.76282,1.73739,1.71855,1.69767,1.67442,1.66039,1.66081,1.67754,1.70954,1.74361,1.75894,1.74876,1.73537,1.74596,1.79827,1.88806,1.98841,2.05763,2.08284,2.07995,2.06078,2.02907,1.99301,1.95668,1.92163,1.88555,1.85358,1.82929,1.81341,1.80659,1.80972,1.83175,1.89892,2.03055,2.20411,14.33,10.94,N,N,N,N,N,N,N,N
W2701002,1.92683,1.89189,1.86543,1.83739,1.81124,1.79116,1.76969,1.74469,1.72757,1.72484,1.73769,1.76535,1.79815,1.81566,1.80795,1.79145,1.7937,1.83638,1.92181,2.02502,2.09981,2.12695,2.12305,2.10187,2.07082,2.03666,2.00363,1.97214,1.94009,1.91,1.88586,1.86795,1.85705,1.85523,1.86913,1.92083,2.03096,2.18529,8.62,9.53,N,N,N,N,N,N,N,N
W2701006,2.16134,2.11684,2.08246,2.04763,2.01516,1.98975,1.9638,1.93447,1.91475,1.9121,1.92848,1.96317,2.00376,2.02653,2.01837,1.99962,2.0046,2.05801,2.15975,2.28089,2.36944,2.40323,2.39961,2.37517,2.33849,2.29737,2.25715,2.21859,2.17943,2.14297,2.11422,2.09363,2.08125,2.0794,2.0967,2.15832,2.29059,2.47592,9.13,10.37,N,N,N,N,N,N,N,N
2140400,1.98865,1.94457,1.90788,1.8776,1.84989,1.82484,1.80165,1.78289,1.77312,1.77613,1.79481,1.83,1.86768,1.88667,1.8804,1.86985,1.88495,1.9454,2.04799,2.16077,2.23598,2.26077,2.25462,2.23121,2.1971,2.15975,2.12388,2.08926,2.05539,2.02542,2.00189,1.98603,1.97906,1.98265,2.00607,2.07279,2.20203,2.36886,12.16,9.84,N,N,N,N,N,N,N,N
W1B15Q4,2.25021,2.2202,2.19788,2.17536,2.15597,2.14256,2.12653,2.10613,2.09336,2.09419,2.10966,2.13822,2.16968,2.18531,2.17683,2.16185,2.1662,2.20812,2.28738,2.38075,2.44822,2.47392,2.47044,2.45066,2.42069,2.38714,2.35412,2.32228,2.28956,2.25924,2.2355,2.2182,2.20805,2.20632,2.22074,2.27385,2.38568,2.54247,9.8,9.9,N,N,N,N,N,N,N,N
GC2601092,2.8328,2.78287,2.74089,2.70035,2.66329,2.63204,2.59967,2.56626,2.54352,2.53665,2.54715,2.57426,2.60475,2.61472,2.59747,2.57533,2.57782,2.62627,2.72007,2.82929,2.90319,2.9264,2.91926,2.89439,2.85647,2.8136,2.77122,2.72957,2.68692,2.64707,2.61512,2.59205,2.57905,2.57759,2.59792,2.66781,2.81078,3.00192,15.1,9.3,N,N,N,N,N,N,N,N
2140717,1.96152,1.91553,1.87805,1.84735,1.8196,1.79486,1.77202,1.75342,1.74414,1.74884,1.77103,1.80993,1.85268,1.87801,1.87733,1.87299,1.89695,1.97003,2.08314,2.20118,2.27875,2.3031,2.29344,2.26571,2.22753,2.18647,2.14725,2.11044,2.07529,2.04529,2.02238,2.00817,2.00333,2.00923,2.03488,2.10546,2.24291,2.42175,9.02,7.82,Y,Y,Y,Y,Y,Y,Y,Y
2140954,2.08615,2.0401,2.00211,1.97029,1.94105,1.91445,1.89012,1.8705,1.86063,1.86421,1.88456,1.92157,1.96134,1.98031,1.97253,1.9605,1.97472,2.03628,2.14329,2.26165,2.33974,2.36498,2.35938,2.33643,2.30196,2.26376,2.22651,2.19032,2.15427,2.12213,2.09636,2.07881,2.07076,2.07403,2.09864,2.16844,2.30324,2.47247,14.08,7.46,Y,Y,Y,Y,Y,Y,Y,Y
2120614,1.87758,1.83619,1.80266,1.77552,1.75087,1.72918,1.70941,1.69383,1.68709,1.69337,1.716,1.75447,1.79579,1.8182,1.81663,1.81317,1.83697,1.90601,2.01189,2.12201,2.19452,2.21852,2.21231,2.18913,2.15536,2.11793,2.0817,2.04708,2.01362,1.98497,1.96364,1.95093,1.9475,1.9544,1.98128,2.05195,2.18707,2.35845,13.4,12,N,N,N,N,N,N,N,N
2120449,1.88975,1.84764,1.81325,1.78533,1.75972,1.73647,1.71491,1.69751,1.68943,1.69472,1.71638,1.75434,1.79568,1.81801,1.81467,1.80732,1.82617,1.89186,2.00055,2.11787,2.19401,2.2171,2.20875,2.18345,2.14793,2.10945,2.07282,2.03787,2.00392,1.97375,1.95008,1.93454,1.92809,1.93242,1.95674,2.0249,2.15807,2.33063,11.6,9.8,N,N,N,N,N,N,N,N
2141318,2.12647,2.08393,2.04939,2.02123,1.99571,1.97327,1.95261,1.93641,1.93053,1.93982,1.96774,2.01363,2.06264,2.08927,2.08529,2.0757,2.09527,2.16726,2.28745,2.41817,2.50478,2.53277,2.52515,2.498,2.45979,2.41775,2.37692,2.33759,2.29874,2.26413,2.23665,2.21792,2.20932,2.21316,2.23971,2.31421,2.45812,2.63841,11.7,10.08,N,N,N,N,N,N,N,N
GC2601084,1.91323,1.87822,1.85068,1.82497,1.80185,1.78469,1.76569,1.74348,1.72951,1.72962,1.7447,1.77379,1.80641,1.8228,1.81571,1.80397,1.81349,1.8635,1.95058,2.04843,2.11583,2.13863,2.13329,2.11244,2.08075,2.04507,2.01038,1.97725,1.94341,1.91294,1.8897,1.87455,1.86739,1.86999,1.88933,1.94996,2.07217,2.24031,12.9,10.7,N,N,N,N,N,N,N,N
2120702,2.25429,2.20552,2.16404,2.12828,2.09535,2.06515,2.03652,2.01211,1.99764,1.9978,2.01643,2.05299,2.09354,2.11307,2.10381,2.08992,2.10534,2.17339,2.29086,2.41933,2.50159,2.5248,2.51314,2.4827,2.4422,2.39899,2.35787,2.31862,2.28009,2.24518,2.21713,2.19763,2.18777,2.19024,2.21561,2.28889,2.4327,2.61483,9.5,9.4,N,N,N,N,N,N,N,N
GC2601085A,1.98286,1.94167,1.90977,1.88129,1.85703,1.83917,1.81979,1.79718,1.78464,1.78954,1.81363,1.85558,1.90118,1.92537,1.91956,1.90823,1.92427,1.98907,2.09654,2.21553,2.29961,2.3319,2.32993,2.30811,2.27268,2.2319,2.1915,2.15225,2.1128,2.07721,2.0507,2.03366,2.02656,2.03039,2.05434,2.12675,2.27203,2.46533,12.7,12.1,N,N,N,N,N,N,N,N
213043,1.97779,1.93999,1.90864,1.88019,1.85512,1.83591,1.81497,1.79307,1.78121,1.78603,1.80958,1.85062,1.89536,1.91902,1.91078,1.89424,1.90403,1.96319,2.0723,2.19906,2.28626,2.31549,2.30845,2.28145,2.24316,2.20127,2.16122,2.12272,2.08366,2.04824,2.01968,1.99906,1.98724,1.98648,2.00622,2.07379,2.21068,2.39679,8.44,8.84,N,N,N,N,N,N,N,N
2120797,1.83765,1.7974,1.76466,1.73848,1.71453,1.693,1.67314,1.65753,1.65112,1.65763,1.68045,1.71919,1.76083,1.78337,1.78118,1.77651,1.79871,1.86626,1.97233,2.08427,2.15832,2.18275,2.17657,2.15327,2.11916,2.08131,2.04465,2.00966,1.97589,1.94679,1.9247,1.91091,1.90639,1.91214,1.93735,2.00632,2.14003,2.31206,12.4,11.2,N,N,N,N,N,N,N,N
GC2601040,1.88966,1.84531,1.80997,1.77815,1.75079,1.73018,1.70748,1.68158,1.66574,1.66641,1.68517,1.72138,1.76123,1.78142,1.77493,1.76405,1.77955,1.84177,1.94412,2.05564,2.13246,2.1598,2.15592,2.13381,2.09937,2.05998,2.02115,1.98383,1.94625,1.91254,1.88753,1.8722,1.86633,1.87127,1.89568,1.9675,2.10947,2.29952,13.3,12.2,N,N,N,N,N,N,N,N
2140692,2.04529,1.99983,1.9628,1.9326,1.90575,1.88219,1.8604,1.84268,1.83492,1.84205,1.86773,1.91121,1.95887,1.9868,1.98642,1.98163,2.00683,2.08321,2.20311,2.32834,2.40928,2.43361,2.42316,2.39435,2.35532,2.31345,2.27343,2.23559,2.19915,2.1671,2.14232,2.12638,2.12017,2.12553,2.15239,2.2255,2.36869,2.55128,9.81,11.98,N,N,N,N,N,N,N,N
2140583,2.06269,2.01404,1.97352,1.93899,1.90701,1.87749,1.85014,1.8274,1.81399,1.81372,1.8297,1.86169,1.89695,1.91325,1.90343,1.88868,1.89899,1.95544,2.05756,2.17324,2.25119,2.27679,2.27054,2.24652,2.2116,2.17324,2.13614,2.10036,2.06513,2.03359,2.0082,1.99036,1.98155,1.98367,2.00625,2.07294,2.20307,2.37126,11.93,8.68,N,N,N,N,N,N,N,N
2140590,1.998,1.95354,1.91692,1.88648,1.85815,1.83213,1.80793,1.78817,1.77737,1.77954,1.79768,1.83157,1.86889,1.88771,1.88063,1.86856,1.88102,1.93885,2.04137,2.15658,2.23373,2.25868,2.25193,2.22787,2.19353,2.15617,2.12023,2.08588,2.05231,2.02222,1.99803,1.98115,1.97276,1.97494,1.99679,2.06111,2.1875,2.35266,9.21,9.46,Y,Y,Y,Y,Y,Y,Y,Y
