SampleID,Sp1*,Sp2*,Sp3*,Sp4*,Sp5*,Sp6*,Sp7,Sp8,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34*,Sp35*,Sp36*,Sp37*,Sp38*,Protein,Moisture,Exclude
2140931s1,2.25628,2.20431,2.15941,2.12079,2.08803,2.05947,2.03223,2.00857,1.99431,1.99336,2.0091,2.04122,2.0759,2.091,2.08271,2.07333,2.09217,2.15681,2.25964,2.36653,2.43543,2.45692,2.44998,2.42659,2.3918,2.35251,2.31394,2.27616,2.23936,2.2072,2.18243,2.16685,2.16132,2.16696,2.19428,2.26805,2.40868,2.58317,14.74,11.06,N
2140687s9,2.08482,2.04275,2.00813,1.97921,1.9533,1.92999,1.90748,1.8883,1.87825,1.88176,1.90239,1.94002,1.98112,2.00169,1.99354,1.9796,1.99176,2.05373,2.16774,2.29696,2.38132,2.40604,2.39629,2.36798,2.33043,2.29085,2.25336,2.21786,2.18227,2.14939,2.12201,2.10202,2.09078,2.0914,2.11428,2.18288,2.31746,2.48965,9.41,7.63,N
2131588s6,2.30146,2.25346,2.21429,2.18157,2.15193,2.12411,2.09709,2.07419,2.06243,2.06737,2.09367,2.14078,2.19202,2.21716,2.20665,2.18897,2.20317,2.27517,2.40532,2.55367,2.65392,2.6864,2.678,2.64746,2.60407,2.55628,2.50995,2.46475,2.41982,2.37877,2.34505,2.32013,2.30604,2.3058,2.33179,2.41041,2.56594,2.75955,10.83,7.96,N
2131123s4,1.98842,1.94857,1.91621,1.88908,1.86471,1.84246,1.82121,1.80356,1.79513,1.80077,1.82392,1.86443,1.90795,1.93018,1.92323,1.91101,1.92639,1.99203,2.10694,2.23447,2.31862,2.34496,2.33678,2.30999,2.27275,2.23279,2.19432,2.15723,2.12041,2.08725,2.0602,2.04084,2.03082,2.03253,2.05675,2.1278,2.26447,2.43836,10.09,8.51,N
2131303s5,2.38461,2.33538,2.29459,2.25931,2.22781,2.19893,2.17095,2.14751,2.13227,2.13262,2.15221,2.19073,2.23353,2.25523,2.24534,2.23099,2.24703,2.31622,2.43569,2.56804,2.65686,2.6848,2.6748,2.64433,2.60201,2.55566,2.51098,2.46784,2.42594,2.38847,2.35816,2.33681,2.32597,2.32775,2.35329,2.42829,2.57798,2.76806,10.44,9.65,N
2130621s7,1.92143,1.87934,1.84409,1.81385,1.78759,1.76427,1.74187,1.72284,1.7122,1.71463,1.73344,1.76773,1.80265,1.8237,1.81799,1.80906,1.82707,1.89086,1.99548,2.10739,2.18022,2.20352,2.19603,2.17202,2.13809,2.10142,2.06609,2.03217,1.99901,1.96974,1.94705,1.93218,1.92597,1.93005,1.95468,2.02262,2.15381,2.32165,9.08,10.15,N
2131458s2,1.87948,1.83749,1.80299,1.77401,1.74879,1.72674,1.70612,1.68942,1.681,1.68551,1.70553,1.74067,1.7786,1.7972,1.79188,1.78369,1.80105,1.86211,1.96219,2.06912,2.13987,2.16379,2.15966,2.13941,2.10914,2.07519,2.04202,2.0097,1.97788,1.94976,1.92792,1.91354,1.90789,1.91245,1.93696,2.0037,2.12986,2.28606,12.67,10.07,N
2131503s8,2.01129,1.96999,1.94182,1.91757,1.89549,1.87632,1.85578,1.84071,1.83331,1.83874,1.8642,1.90297,1.94698,1.97096,1.96593,1.95891,1.97916,2.05046,2.17016,2.30086,2.38426,2.40937,2.39963,2.3715,2.33389,2.29303,2.25443,2.21739,2.18311,2.15238,2.12459,2.10505,2.09209,2.09243,2.11716,2.189,2.32129,2.49592,7.9,8.49,N
2141326s2,1.90055,1.85963,1.82801,1.80394,1.78449,1.76861,1.75284,1.73931,1.73597,1.74885,1.78299,1.83688,1.89529,1.93124,1.93531,1.93432,1.96605,2.05287,2.18677,2.32673,2.42005,2.45063,2.44128,2.41059,2.3688,2.32337,2.27989,2.23891,2.1997,2.16548,2.13914,2.12228,2.11588,2.12149,2.14995,2.22733,2.37894,2.57218,9.33,11.76,N
2141099s5,2.19544,2.14791,2.10934,2.07671,2.04751,2.02166,1.99489,1.97248,1.95922,1.95932,1.97635,2.01005,2.04674,2.06242,2.05157,2.03603,2.0449,2.09925,2.19942,2.31413,2.39256,2.42008,2.41754,2.39751,2.36504,2.32783,2.29107,2.25504,2.21908,2.18682,2.16026,2.14162,2.13247,2.13466,2.15863,2.22718,2.35927,2.52176,14.73,8.58,N
2140011s2,1.98863,1.94518,1.90892,1.8773,1.84937,1.8246,1.80038,1.7795,1.76727,1.76777,1.78476,1.81743,1.85279,1.86895,1.86033,1.84843,1.86271,1.92231,2.02385,2.13501,2.20868,2.23295,2.22702,2.20405,2.17027,2.13315,2.09716,2.06224,2.02776,1.99721,1.97319,1.95715,1.95024,1.95432,1.97949,2.04974,2.18358,2.35264,12.51,9.72,N
2131554s2,2.10813,2.05483,2.01031,1.97285,1.94026,1.91178,1.88506,1.86218,1.8487,1.84952,1.86892,1.90643,1.94694,1.9654,1.95775,1.94861,1.97056,2.04183,2.15354,2.26982,2.34726,2.37487,2.37153,2.35004,2.31554,2.27583,2.23628,2.19721,2.15872,2.12563,2.10096,2.08597,2.0815,2.08911,2.11969,2.20068,2.34929,2.53188,15.09,11.59,N
2140523s1,1.73797,1.69911,1.66661,1.63998,1.61771,1.59897,1.58169,1.56748,1.56146,1.56776,1.58994,1.62727,1.6669,1.6882,1.68708,1.68498,1.71016,1.77834,1.8796,1.98133,2.04714,2.06935,2.06453,2.04469,2.01543,1.98269,1.95062,1.91962,1.89015,1.86356,1.84489,1.83412,1.83186,1.83922,1.86548,1.93356,2.0614,2.22049,12.74,11.81,N
2140392s8,1.98397,1.94153,1.90671,1.87754,1.85219,1.8293,1.80699,1.78795,1.77753,1.77994,1.79838,1.83308,1.87049,1.88749,1.87825,1.86458,1.87512,1.93012,2.02996,2.14359,2.2203,2.24723,2.2448,2.22517,2.19402,2.15858,2.12381,2.08953,2.05568,2.02498,2.0002,1.9828,1.97462,1.97642,1.99968,2.06588,2.19417,2.35341,14.63,8.62,N
2131832s5,2.06444,2.01524,1.97451,1.94026,1.91094,1.88547,1.86034,1.83819,1.82542,1.82709,1.84676,1.88067,1.92305,1.94437,1.94185,1.93606,1.96542,2.04079,2.15432,2.2685,2.34108,2.36244,2.35215,2.32444,2.28728,2.24691,2.20809,2.17119,2.13593,2.1057,2.08329,2.07015,2.06672,2.07456,2.1036,2.17947,2.32442,2.50675,9.95,12.57,N
2140077s8,2.25967,2.22499,2.19981,2.18192,2.16435,2.14741,2.13009,2.11584,2.10934,2.11447,2.13442,2.16767,2.20316,2.22157,2.21867,2.21301,2.23007,2.28396,2.36568,2.44598,2.49642,2.51398,2.51339,2.49652,2.47512,2.44856,2.42264,2.3977,2.3736,2.34993,2.33069,2.31947,2.31555,2.32105,2.34404,2.40204,2.50588,2.62038,13.55,11.72,N
2141137s10,2.16657,2.12201,2.08439,2.05186,2.02373,1.99923,1.97565,1.9554,1.94432,1.94733,1.96837,2.0071,2.04887,2.06892,2.06099,2.04924,2.06661,2.13424,2.24869,2.37308,2.45417,2.47957,2.47201,2.44605,2.40947,2.36945,2.33083,2.29333,2.2561,2.22257,2.19592,2.17734,2.16827,2.17122,2.19743,2.27119,2.41302,2.58998,11.12,9.25,N
2131921s6,1.93895,1.89751,1.86308,1.83358,1.80749,1.78391,1.76087,1.74086,1.72978,1.73213,1.75191,1.78835,1.82806,1.84693,1.83874,1.82577,1.84025,1.90361,2.01415,2.13623,2.21583,2.24073,2.23328,2.20792,2.17251,2.13442,2.09802,2.0629,2.0279,1.99621,1.97074,1.95303,1.94429,1.94701,1.97178,2.04273,2.17827,2.34939,10.68,8.75,N
2140460s2,1.67768,1.64223,1.61396,1.59109,1.57267,1.5576,1.54339,1.52937,1.52787,1.53668,1.56134,1.60099,1.64298,1.6668,1.66817,1.66849,1.69604,1.7664,1.87,1.97393,2.03941,2.06481,2.05962,2.039,2.00857,1.97461,1.94151,1.90962,1.879,1.85329,1.83447,1.82386,1.82201,1.82982,1.85655,1.92519,2.05502,2.21788,12.19,12.24,N
2140265s2,1.86048,1.81913,1.7848,1.75529,1.7298,1.70784,1.68698,1.66914,1.65922,1.66183,1.68013,1.71314,1.74838,1.76476,1.75812,1.74989,1.768,1.82936,1.92806,2.03201,2.10054,2.12361,2.11906,2.09877,2.06837,2.03457,2.00164,1.96951,1.93755,1.90965,1.8886,1.87538,1.87067,1.87649,1.90233,1.97151,2.10214,2.26504,12.48,10.48,N
2140157s5,3.0338,2.97179,2.91768,2.87032,2.82813,2.79037,2.7546,2.72324,2.70207,2.69525,2.70664,2.7353,2.76738,2.77909,2.76529,2.75082,2.76877,2.83799,2.9485,3.062,3.13204,3.14862,3.13313,3.09916,3.05498,3.00708,2.96053,2.91547,2.8711,2.83137,2.80018,2.77882,2.76767,2.76912,2.79514,2.87201,3.02806,3.21833,10.9,11.29,N
2140157s2,2.8251,2.77353,2.72966,2.69276,2.65947,2.62869,2.59686,2.56802,2.54811,2.54178,2.55214,2.57838,2.60882,2.62211,2.6121,2.6,2.61484,2.67385,2.76877,2.86642,2.92856,2.9439,2.9319,2.90364,2.86578,2.82373,2.78247,2.74247,2.70487,2.67095,2.64329,2.62412,2.61401,2.61435,2.63475,2.69796,2.8271,2.98817,12.65,11.71,N
2140224s7,2.30662,2.26827,2.23713,2.21121,2.18907,2.17051,2.15329,2.13936,2.13353,2.14032,2.1633,2.2015,2.24154,2.26146,2.2568,2.25037,2.2715,2.33754,2.44088,2.54869,2.62005,2.64504,2.6409,2.62019,2.58889,2.55319,2.51797,2.48339,2.44915,2.41918,2.39654,2.38217,2.3768,2.38223,2.4087,2.47918,2.61375,2.77818,12.28,10.93,N
2140574s6,2.09736,2.04952,2.00964,1.97551,1.94525,1.91825,1.89255,1.8703,1.85648,1.85503,1.86922,1.8983,1.93004,1.94356,1.93463,1.92351,1.93785,1.99481,2.09045,2.19358,2.26275,2.28659,2.2821,2.26154,2.23032,2.19516,2.16066,2.127,2.09395,2.06495,2.04248,2.02764,2.02146,2.02567,2.04988,2.11654,2.24411,2.40354,12.85,10.21,N
2140961s1,2.05755,2.00783,1.96566,1.93446,1.90451,1.87814,1.85347,1.83205,1.82016,1.82283,1.84425,1.88382,1.92749,1.95009,1.9447,1.93535,1.95502,2.02486,2.14052,2.26539,2.34865,2.37664,2.3712,2.34716,2.31103,2.27097,2.23172,2.19379,2.1565,2.12345,2.09745,2.08038,2.0735,2.0786,2.10639,2.18245,2.32717,2.50632,12.65,10.05,N
2141221s4,2.67658,2.61821,2.56877,2.52635,2.48905,2.45518,2.42243,2.39295,2.37413,2.37139,2.38914,2.42671,2.46921,2.48974,2.47993,2.46581,2.48382,2.55769,2.68282,2.81871,2.90636,2.93053,2.91728,2.88328,2.83766,2.78857,2.74108,2.69581,2.65141,2.6112,2.57876,2.55626,2.5448,2.5465,2.5731,2.65121,2.81053,3.01,11.13,10.04,N
2140065s8,2.09332,2.05142,2.0176,1.98929,1.96518,1.94461,1.92476,1.90821,1.90161,1.91081,1.93999,1.98813,2.03894,2.06527,2.06037,2.05141,2.07427,2.15093,2.27523,2.40851,2.49727,2.52759,2.52216,2.49655,2.45884,2.41686,2.37564,2.33518,2.29482,2.25947,2.23187,2.21351,2.20549,2.21039,2.23987,2.31991,2.47199,2.65637,11.73,10.05,N
2141049s5,1.97221,1.92956,1.89444,1.86466,1.83951,1.81814,1.79766,1.78023,1.77161,1.77691,1.80058,1.84146,1.8859,1.90961,1.90626,1.89934,1.92246,1.99533,2.1111,2.23287,2.31274,2.33847,2.33031,2.3039,2.26661,2.22611,2.18703,2.14943,2.11287,2.08115,2.0568,2.04113,2.03502,2.04001,2.06657,2.13999,2.28261,2.46314,10.53,10.93,N
2131293s8,2.13031,2.08841,2.05252,2.02158,1.99383,1.96834,1.94364,1.92225,1.90932,1.90917,1.92516,1.95743,1.99211,2.0054,1.99161,1.9735,1.98047,2.034,2.13681,2.25585,2.33343,2.35838,2.35272,2.32916,2.29439,2.25606,2.2189,2.18229,2.14636,2.11195,2.08434,2.06404,2.05329,2.05324,2.07578,2.14413,2.2766,2.44281,14.12,7.44,N
2130694s4,2.04705,2.00163,1.96337,1.93016,1.90026,1.87337,1.84734,1.82473,1.81044,1.80853,1.82202,1.85133,1.88314,1.89572,1.88516,1.87253,1.88578,1.9431,2.04139,2.14881,2.21907,2.24165,2.23607,2.21432,2.18175,2.14557,2.11025,2.07592,2.04176,2.01151,1.98755,1.97167,1.96478,1.96881,1.99384,2.06297,2.19448,2.35855,13.97,9.57,N
2130538s7,1.8858,1.84468,1.81028,1.78103,1.75687,1.73673,1.71845,1.70378,1.69702,1.70281,1.72473,1.76202,1.80074,1.8193,1.81452,1.80944,1.83239,1.89928,2.00207,2.10791,2.17681,2.20088,2.1979,2.17868,2.14843,2.11424,2.08059,2.04744,2.01466,1.98612,1.96512,1.95277,1.94949,1.95657,1.98469,2.05812,2.19491,2.36226,14.31,11.09,N
2130127s5,1.87612,1.83493,1.80223,1.77542,1.75229,1.73258,1.71433,1.69975,1.69378,1.70113,1.72507,1.76495,1.80641,1.82699,1.82361,1.81973,1.8445,1.91401,2.01984,2.12879,2.20035,2.22581,2.22288,2.20348,2.17263,2.13745,2.10253,2.0681,2.03384,2.0046,1.98309,1.97042,1.96723,1.97474,2.0035,2.07764,2.2158,2.38487,14.67,11.28,N
2130585s6,2.03123,1.98932,1.95598,1.92736,1.90199,1.87895,1.8561,1.83633,1.82633,1.83182,1.8567,1.90005,1.94723,1.97269,1.96726,1.95565,1.97336,2.04363,2.16533,2.29976,2.38881,2.41676,2.40723,2.37789,2.33862,2.29695,2.25738,2.21968,2.18224,2.14856,2.12135,2.10167,2.09118,2.09255,2.1173,2.18951,2.33013,2.50841,8.16,8.85,N
2140448s3,1.79415,1.75406,1.72126,1.69473,1.67297,1.65462,1.63684,1.6216,1.61552,1.62311,1.64808,1.6894,1.73349,1.7577,1.75601,1.75113,1.77427,1.84419,1.95395,2.06892,2.14448,2.16946,2.16346,2.14024,2.10655,2.06963,2.03382,1.99941,1.96609,1.93682,1.91456,1.90063,1.8958,1.90154,1.92752,1.99802,2.13298,2.30296,11.86,10.87,N
2130623s6,1.93613,1.89436,1.85997,1.83175,1.80756,1.78692,1.76733,1.75079,1.74285,1.74832,1.77142,1.81124,1.85464,1.87925,1.87856,1.87279,1.90129,1.97582,2.09056,2.2086,2.28501,2.30887,2.29957,2.2736,2.23657,2.19769,2.1605,2.12522,2.09101,2.06169,2.03934,2.02547,2.02057,2.02655,2.05399,2.12712,2.2673,2.44359,8.59,11.63,N
2140775s5,1.96884,1.92002,1.8803,1.84859,1.82052,1.79635,1.77258,1.75203,1.74071,1.74278,1.76216,1.79784,1.8368,1.85617,1.85004,1.83992,1.85589,1.9168,2.01967,2.13271,2.20926,2.23623,2.23209,2.21049,2.17776,2.14113,2.10546,2.07089,2.03723,2.00741,1.98396,1.96822,1.9616,1.9653,1.98959,2.05751,2.18847,2.35348,12.63,10.02,N
2140958s3,1.91774,1.87455,1.83958,1.81036,1.78576,1.765,1.74519,1.72838,1.7205,1.72659,1.75053,1.79151,1.83542,1.85836,1.85516,1.84902,1.87117,1.94078,2.0523,2.17119,2.24953,2.27577,2.27036,2.2473,2.21308,2.17509,2.13825,2.10249,2.06747,2.03669,2.01298,1.99779,1.99226,1.99784,2.02488,2.09768,2.23692,2.41159,12.95,10.39,N
2140023s5,1.89286,1.8558,1.82507,1.79949,1.77762,1.75936,1.74222,1.72792,1.72171,1.7277,1.75003,1.78759,1.82721,1.84751,1.84427,1.83978,1.8638,1.93289,2.03771,2.14521,2.2151,2.23888,2.23411,2.2128,2.18102,2.14557,2.1108,2.07694,2.04373,2.01517,1.99427,1.98188,1.97853,1.9859,2.01411,2.08705,2.224,2.39148,12.44,11.46,N
2140769s3,1.94358,1.89975,1.86361,1.83299,1.80646,1.78341,1.76185,1.74413,1.7352,1.73848,1.75781,1.79249,1.82903,1.84519,1.83763,1.82783,1.84354,1.90203,1.99939,2.10519,2.17655,2.20286,2.2024,2.18421,2.15477,2.12103,2.08746,2.05411,2.02092,1.99202,1.96955,1.95504,1.94935,1.95454,1.97944,2.04831,2.17776,2.33692,14.55,9.92,N
2130288s2,1.70109,1.6652,1.63683,1.61406,1.59489,1.57865,1.56407,1.55257,1.5489,1.55727,1.5811,1.61984,1.66067,1.68281,1.68244,1.68075,1.70553,1.77201,1.87252,1.97556,2.04379,2.06824,2.06512,2.04648,2.01745,1.98502,1.95294,1.92182,1.89143,1.86545,1.84635,1.83534,1.83282,1.84026,1.86652,1.93458,2.0627,2.22201,13.37,11.44,N
2140158s8,2.47813,2.42486,2.37893,2.33893,2.30281,2.27039,2.23873,2.21031,2.19097,2.1856,2.19804,2.22779,2.26186,2.2769,2.26533,2.24925,2.26157,2.324,2.43353,2.55373,2.63084,2.65161,2.63844,2.60704,2.56577,2.52196,2.48024,2.4404,2.40149,2.36608,2.33721,2.31659,2.30533,2.30587,2.3287,2.39926,2.5409,2.72162,9.64,9.44,N
2140313s7,2.09923,2.05188,2.01189,1.97711,1.94581,1.91716,1.88949,1.86549,1.85099,1.8498,1.86562,1.898,1.93267,1.94494,1.93062,1.91235,1.92052,1.97621,2.08004,2.19843,2.27671,2.30274,2.29853,2.27656,2.24247,2.20436,2.16704,2.12995,2.09248,2.05853,2.03109,2.01153,2.00155,2.00344,2.02838,2.10009,2.2362,2.40359,14.4,7.98,N
2131229s6,1.92392,1.88207,1.84741,1.81981,1.79619,1.77704,1.75831,1.74261,1.73593,1.74316,1.76869,1.81132,1.857,1.88235,1.88108,1.87813,1.90603,1.9835,2.10101,2.22112,2.29964,2.32546,2.31804,2.29232,2.25567,2.21562,2.177,2.14001,2.10459,2.07409,2.05146,2.03786,2.03388,2.04105,2.06957,2.1461,2.29106,2.47414,11.01,11.81,N
2131865s7,2.16844,2.1188,2.07839,2.04432,2.01404,1.98705,1.96145,1.93959,1.92847,1.93414,1.95857,2.00334,2.05223,2.07795,2.07211,2.06152,2.08349,2.16081,2.28787,2.42481,2.51595,2.54537,2.53638,2.50671,2.46497,2.41907,2.37455,2.33153,2.2896,2.25281,2.22379,2.20448,2.19597,2.2003,2.22959,2.31145,2.46613,2.66238,10.77,10.27,N
2140392s9,2.04117,1.99722,1.96015,1.9289,1.90117,1.87628,1.85264,1.83282,1.82206,1.82449,1.84338,1.87849,1.91569,1.93175,1.92094,1.90624,1.91702,1.97395,2.07721,2.19323,2.27064,2.29693,2.29336,2.2725,2.23998,2.20359,2.16797,2.13281,2.09728,2.06533,2.03963,2.02156,2.01254,2.01492,2.03927,2.10897,2.24204,2.40658,13.6,8.4,N
2141091s8,2.35921,2.30999,2.26806,2.23109,2.19803,2.16842,2.14018,2.11586,2.10072,2.0989,2.11428,2.14671,2.18193,2.19562,2.18207,2.16411,2.17218,2.22814,2.33325,2.45299,2.53152,2.55603,2.54952,2.52554,2.4901,2.45193,2.41343,2.37615,2.33854,2.30409,2.27593,2.25547,2.24424,2.24499,2.26836,2.33807,2.47364,2.64225,12.76,7.81,N
2141045s6,1.91474,1.87879,1.85021,1.82608,1.80482,1.78547,1.76609,1.74904,1.74007,1.74344,1.76313,1.79793,1.83562,1.85425,1.84732,1.83482,1.84611,1.90182,2.00266,2.11663,2.19254,2.2172,2.21131,2.18883,2.15658,2.12167,2.08821,2.05585,2.0237,1.99468,1.97084,1.95365,1.94475,1.94619,1.96764,2.03057,2.15291,2.30883,10.81,8.35,N
2140401s10,1.94829,1.90323,1.86618,1.83518,1.80829,1.78495,1.76282,1.74393,1.73449,1.73861,1.76033,1.79857,1.83931,1.85911,1.85304,1.84408,1.86358,1.92801,2.03944,2.15655,2.23403,2.26028,2.25503,2.23206,2.19838,2.16118,2.12512,2.09002,2.05529,2.02462,2.00118,1.98583,1.97962,1.98458,2.01137,2.08376,2.22083,2.39209,13.08,9.77,N
2131963s1,2.09943,2.05436,2.01795,1.98859,1.96289,1.93984,1.91712,1.89753,1.88704,1.89099,1.91327,1.95323,1.99712,2.02057,2.01579,2.00347,2.02377,2.09108,2.20345,2.32603,2.40796,2.43551,2.42793,2.40227,2.36595,2.32562,2.28655,2.2491,2.21284,2.18042,2.15457,2.137,2.12894,2.13231,2.15749,2.22845,2.36618,2.54051,9.79,10.34,N
2140086s3,2.71789,2.6784,2.64575,2.62224,2.59932,2.57956,2.56055,2.54421,2.53295,2.53777,2.56587,2.61545,2.66912,2.69635,2.68933,2.67615,2.69876,2.77343,2.8956,3.0232,3.10818,3.13454,3.12555,3.09534,3.05536,3.01043,2.96276,2.91797,2.87556,2.8374,2.80411,2.78619,2.77488,2.7756,2.79884,2.87395,3.02129,3.20784,13.51,11.81,N
2140574s10,2.10303,2.05384,2.01309,1.97799,1.94703,1.91923,1.89296,1.87038,1.85652,1.85563,1.87111,1.9023,1.93642,1.95169,1.94282,1.93117,1.94596,2.00512,2.10529,2.21392,2.28725,2.31257,2.3077,2.2856,2.25246,2.21535,2.17903,2.14368,2.109,2.07865,2.05499,2.03945,2.03291,2.03706,2.06197,2.13128,2.26439,2.43219,12.65,10.26,N
2131672s10,2.50925,2.45629,2.41186,2.37303,2.33963,2.31088,2.28341,2.2596,2.24653,2.25013,2.27518,2.32063,2.36954,2.39342,2.3859,2.37633,2.40269,2.48632,2.61728,2.75439,2.84488,2.87459,2.8663,2.83639,2.79266,2.74469,2.69768,2.65202,2.60724,2.56802,2.53809,2.51887,2.5108,2.51628,2.54762,2.63366,2.80118,3.00432,11.82,11.47,N
2140591s6,2.25105,2.19991,2.15683,2.1201,2.08771,2.05907,2.03193,2.00861,1.99471,1.99549,2.01497,2.05189,2.09243,2.11263,2.1051,2.0937,2.11238,2.18243,2.29931,2.42536,2.50772,2.53272,2.52257,2.4937,2.45504,2.41386,2.37428,2.33651,2.29942,2.26646,2.24059,2.22289,2.21441,2.21749,2.24336,2.3167,2.45886,2.63893,8.66,9.87,N
2130109s5,1.8693,1.82447,1.78813,1.75716,1.72998,1.70655,1.68479,1.66661,1.65759,1.66197,1.68299,1.71995,1.7593,1.77966,1.77658,1.77245,1.79722,1.86706,1.97315,2.08171,2.15332,2.17754,2.17194,2.14962,2.11674,2.08018,2.04456,2.01022,1.97664,1.94813,1.92718,1.91489,1.91177,1.91928,1.94762,2.02095,2.15851,2.33014,12.41,11.73,N
2131964s8,2.25385,2.20423,2.16385,2.13067,2.10277,2.07817,2.05368,2.03273,2.02226,2.02783,2.05334,2.09821,2.14676,2.17103,2.16407,2.15269,2.17222,2.24519,2.36764,2.50175,2.59248,2.62371,2.61905,2.59377,2.55466,2.51055,2.46697,2.42436,2.38258,2.3454,2.316,2.29638,2.28784,2.29235,2.32128,2.40185,2.55829,2.75261,14.22,9.87,N
2140075s1,2.72208,2.68177,2.6489,2.62045,2.59563,2.57387,2.55241,2.5341,2.52578,2.53306,2.56016,2.60601,2.6545,2.67781,2.66882,2.65514,2.67317,2.74622,2.8707,3.00597,3.09291,3.1186,3.10817,3.07788,3.03649,2.99129,2.94764,2.90458,2.86123,2.82152,2.78922,2.76567,2.75213,2.75197,2.77766,2.85461,3.00608,3.18859,10.11,8.73,N
2131192s9,1.93462,1.90445,1.87989,1.85984,1.84207,1.82556,1.80864,1.79424,1.78671,1.78955,1.80529,1.83395,1.86478,1.88018,1.87636,1.87072,1.88717,1.94057,2.02435,2.11031,2.16395,2.18085,2.17571,2.15836,2.1334,2.10585,2.07928,2.05371,2.02934,2.00776,1.9906,1.97938,1.97525,1.97984,2.0016,2.05832,2.16379,2.29022,11.76,10.82,N
2130346s6,1.78025,1.74451,1.71513,1.69169,1.67343,1.65874,1.64443,1.63191,1.62724,1.63507,1.6592,1.69835,1.74036,1.76479,1.76726,1.76925,1.79948,1.87371,1.97968,2.08448,2.15161,2.1734,2.16637,2.1435,2.11079,2.07536,2.04135,2.00903,1.97866,1.9532,1.93514,1.9254,1.92453,1.93312,1.96079,2.03129,2.16517,2.3338,11.61,12.81,N
2140307s1,1.75548,1.71699,1.68493,1.65812,1.63591,1.61799,1.60079,1.58675,1.58083,1.58795,1.61171,1.65072,1.6928,1.71728,1.71836,1.71789,1.74652,1.82097,1.93057,2.04039,2.11081,2.13254,2.12361,2.09822,2.06435,2.02895,1.99381,1.96139,1.93029,1.9037,1.88453,1.87321,1.87043,1.87764,1.9043,1.9744,2.10716,2.27549,8.9,12.06,N
2131421s8,1.94515,1.90853,1.87857,1.85318,1.83152,1.8129,1.79521,1.78025,1.77347,1.7793,1.80078,1.83764,1.87721,1.89767,1.89347,1.88601,1.90461,1.96834,2.07295,2.18426,2.25683,2.28029,2.27349,2.25018,2.21791,2.18294,2.14925,2.117,2.08512,2.0568,2.0352,2.02093,2.01478,2.01863,2.04252,2.10907,2.23849,2.40319,10.24,9.98,N
2141309s6,1.97603,1.93279,1.89838,1.87111,1.8479,1.82806,1.80798,1.79054,1.78284,1.79072,1.81794,1.86357,1.91448,1.94379,1.94355,1.93841,1.96303,2.04,2.16308,2.29382,2.38092,2.40904,2.40075,2.37309,2.33417,2.29133,2.25039,2.21164,2.17539,2.14397,2.11651,2.09712,2.08936,2.09384,2.12053,2.19447,2.34007,2.52544,10.24,10.77,N
2141131s1,1.95942,1.91282,1.87404,1.84165,1.81383,1.78982,1.7665,1.74593,1.73346,1.73359,1.74995,1.78195,1.81772,1.83721,1.83448,1.82954,1.85141,1.91701,2.01812,2.12254,2.19066,2.21256,2.20485,2.18102,2.14741,2.11046,2.0749,2.04102,2.00898,1.98123,1.9604,1.94781,1.94416,1.95055,1.97616,2.04425,2.17625,2.34517,11.79,11.83,N
2140768s10,2.07172,2.02665,1.99006,1.95922,1.93187,1.90693,1.88279,1.86222,1.85101,1.85308,1.87182,1.90671,1.94418,1.96067,1.95067,1.93594,1.94639,2.00281,2.10635,2.22426,2.30408,2.33125,2.32702,2.30495,2.27136,2.2342,2.19804,2.16252,2.12737,2.09555,2.06975,2.05127,2.04171,2.04326,2.0666,2.13396,2.26419,2.42752,12.56,8.4,N
2140632s8,1.97276,1.92964,1.89451,1.86554,1.84092,1.81986,1.79999,1.78344,1.77564,1.78106,1.8033,1.84208,1.88304,1.90367,1.89966,1.89438,1.91762,1.98627,2.09288,2.20349,2.27703,2.30296,2.29949,2.27909,2.24721,2.21082,2.17483,2.13957,2.10495,2.0752,2.05304,2.03966,2.03555,2.04219,2.06981,2.1424,2.28048,2.45103,13.78,11.16,N
2131716s9,2.34727,2.29562,2.25282,2.21665,2.18428,2.155,2.12698,2.10309,2.08975,2.09183,2.11353,2.1546,2.19865,2.21777,2.20606,2.19064,2.20685,2.27688,2.39692,2.52856,2.61611,2.64508,2.63933,2.61326,2.57387,2.52912,2.48505,2.44164,2.39839,2.3597,2.3292,2.30847,2.29901,2.3029,2.33218,2.41427,2.57146,2.76484,14.49,9.48,N
2130613s6,1.8775,1.83939,1.8083,1.78277,1.76171,1.74383,1.72648,1.71196,1.70604,1.71373,1.73899,1.78129,1.82641,1.8503,1.84731,1.84091,1.86337,1.93455,2.04895,2.17102,2.25147,2.27792,2.2714,2.24658,2.2108,2.17333,2.13739,2.10241,2.06803,2.03772,2.0143,1.99883,1.99356,1.99835,2.02532,2.09765,2.23665,2.4116,10.85,10.11,N
2140009s2,2.04391,2.00834,1.9782,1.95354,1.93237,1.91377,1.89616,1.88227,1.87777,1.8875,1.91537,1.96034,2.0072,2.03014,2.02319,2.01263,2.03275,2.10494,2.22435,2.35309,2.43719,2.46447,2.45727,2.43117,2.39408,2.35401,2.31492,2.2769,2.23883,2.20483,2.17795,2.15961,2.15072,2.15382,2.18019,2.25531,2.39869,2.57444,9.87,9.17,N
