SampleID,Sp1*,Sp2*,Sp3*,Sp4*,Sp5*,Sp6,Sp7,Sp8,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34*,Sp35*,Sp36*,Sp37*,Sp38*,Cal1,Cal2,Cal3,Product,Exclude,Exclude
4R1,1.8083,1.8277,1.8512,1.8872,1.9321,1.9801,2.0192,2.0502,2.0808,2.1146,2.1518,2.1876,2.2187,2.2515,2.2985,2.3677,2.4683,2.5747,2.6358,2.6513,2.64,2.611,2.571,2.5254,2.4791,2.4366,2.3997,2.3691,2.3455,2.3311,2.326,2.329,2.3383,2.3541,2.3893,2.4754,2.6355,2.821,3.1,73.6,93.3,93.4,N,N
4R2,1.8363,1.8486,1.8687,1.9028,1.9469,1.9945,2.0331,2.0635,2.0938,2.1276,2.1649,2.2017,2.2347,2.2701,2.3209,2.3951,2.5023,2.6158,2.6786,2.6899,2.6723,2.6368,2.5916,2.5418,2.4924,2.4477,2.4096,2.3784,2.355,2.3414,2.3376,2.3425,2.3541,2.3721,2.41,2.5014,2.6716,2.8714,3.1,73.6,92.8,93.2,N,N
5R1,1.8229,1.8296,1.8448,1.8764,1.9189,1.9646,2.0007,2.0286,2.0567,2.0883,2.1239,2.159,2.1907,2.2247,2.2739,2.3459,2.4505,2.561,2.6216,2.6325,2.615,2.5795,2.5339,2.4832,2.4328,2.3871,2.348,2.3162,2.2925,2.2789,2.2756,2.2812,2.2937,2.3124,2.3509,2.4418,2.6109,2.8073,3,73.6,93,93.5,N,N
5R2,1.9062,1.9126,1.9293,1.9624,2.0071,2.0559,2.095,2.1254,2.156,2.1908,2.2298,2.2683,2.3028,2.3404,2.3954,2.4761,2.593,2.7165,2.7818,2.789,2.7648,2.7223,2.6706,2.6152,2.5614,2.5134,2.4728,2.4401,2.4158,2.4024,2.3999,2.4073,2.4227,2.4459,2.4918,2.5959,2.7852,3.004,3,73.6,93.2,93.3,N,N
6R1,1.9057,1.9336,1.9639,2.0041,2.0524,2.1033,2.1453,2.179,2.212,2.2479,2.2869,2.3241,2.3563,2.3901,2.4388,2.5103,2.6141,2.7249,2.7887,2.8044,2.7919,2.7611,2.7193,2.6716,2.6234,2.5789,2.5398,2.5069,2.481,2.4642,2.4563,2.4566,2.4633,2.4766,2.5101,2.5963,2.7595,2.9522,3.4,73.1,91.6,92.8,Y,Y
6R2,1.949,1.9742,2.0045,2.0463,2.0968,2.1503,2.1944,2.2297,2.2643,2.3021,2.3433,2.383,2.4181,2.4554,2.508,2.5838,2.6926,2.8079,2.8716,2.8829,2.8652,2.8298,2.7851,2.7362,2.6879,2.6441,2.6063,2.5747,2.5502,2.5345,2.5276,2.5287,2.5365,2.5509,2.5861,2.6756,2.8447,3.0452,3.4,73.1,91.2,92.1,Y,Y
7R1,1.7859,1.8014,1.8221,1.8553,1.898,1.9439,1.9811,2.0104,2.0396,2.0721,2.1082,2.1432,2.1736,2.206,2.2534,2.3236,2.426,2.5347,2.5966,2.611,2.5977,2.5665,2.5244,2.4767,2.4287,2.3847,2.3466,2.3153,2.2916,2.2778,2.2737,2.2785,2.29,2.3083,2.3465,2.4362,2.6015,2.7924,3.4,73.7,93.7,93.8,N,N
7R2,1.8271,1.8293,1.8413,1.8697,1.9096,1.9534,1.9881,2.0149,2.0421,2.0735,2.1092,2.1443,2.1753,2.2091,2.2595,2.3349,2.4451,2.5619,2.6252,2.6348,2.6144,2.5753,2.5259,2.4717,2.4182,2.3698,2.3288,2.2957,2.2714,2.2585,2.2567,2.265,2.2814,2.3053,2.3513,2.4531,2.6364,2.8475,3.4,73.7,93.8,94,N,N
8R1,1.8032,1.785,1.7811,1.7995,1.8322,1.8691,1.8967,1.9166,1.9381,1.9649,1.9968,2.0286,2.0566,2.0875,2.1348,2.2066,2.3125,2.4234,2.4818,2.4891,2.4671,2.4264,2.375,2.3182,2.262,2.2112,2.1684,2.1344,2.1103,2.0989,2.1001,2.1125,2.1337,2.1629,2.2144,2.3207,2.5053,2.7134,3.3,73.6,94.3,94.8,N,N
8R2,1.8862,1.8936,1.9102,1.9419,1.9845,2.031,2.0684,2.0975,2.1269,2.16,2.1969,2.2337,2.2667,2.3026,2.3552,2.433,2.5462,2.667,2.7331,2.7431,2.7218,2.6815,2.6311,2.576,2.5214,2.4721,2.43,2.3959,2.3707,2.3566,2.3534,2.3601,2.3745,2.396,2.4387,2.5379,2.7209,2.9355,3.3,73.6,93.1,93.5,N,N
9R1,1.8516,1.8275,1.8209,1.8379,1.8699,1.9071,1.9352,1.9558,1.9783,2.0063,2.0399,2.0738,2.104,2.1373,2.1879,2.2641,2.3756,2.4934,2.5546,2.5591,2.5324,2.4867,2.431,2.3706,2.3116,2.2587,2.2143,2.1791,2.1544,2.1428,2.1441,2.1569,2.1787,2.2088,2.2614,2.3707,2.5622,2.7794,3,73.7,93.9,94.2,N,N
9R2,1.9538,1.9518,1.9618,1.989,2.0286,2.0729,2.1078,2.1345,2.1619,2.1935,2.2297,2.2659,2.2984,2.3342,2.3878,2.4682,2.5862,2.7119,2.7791,2.7869,2.7619,2.717,2.6616,2.6015,2.5423,2.4891,2.4442,2.4079,2.3814,2.367,2.3648,2.3735,2.3903,2.4148,2.4621,2.5686,2.7633,2.9885,3,73.7,92.8,93.9,N,N
75SAUS,2.2115,2.23,2.2497,2.2835,2.3298,2.3805,2.4189,2.4481,2.48,2.5209,2.5725,2.6263,2.6801,2.7438,2.8207,2.9083,3.0441,3.2112,3.3104,3.3289,3.3035,3.2518,3.1857,3.1101,3.0323,2.9583,2.8892,2.8287,2.783,2.7582,2.7543,2.7701,2.8025,2.8504,2.9333,3.0988,3.3789,3.6794,22.55,59.75,77.45,CL 75,4/11/2012,7:28:44 AM
75SAUS,2.2372,2.2543,2.2734,2.3064,2.3525,2.4027,2.44,2.4688,2.5025,2.549,2.6108,2.6778,2.7484,2.8315,2.9173,2.9895,3.1071,3.269,3.3702,3.3907,3.3677,3.32,3.2588,3.1871,3.1115,3.0369,2.962,2.8927,2.8394,2.8104,2.8055,2.8236,2.8625,2.9206,3.0182,3.2037,3.5073,3.8152,32.3,52.5,67.7,CL 75,4/11/2012,7:33:34 AM
75SAUS,2.2527,2.2686,2.2859,2.3183,2.3646,2.4153,2.4527,2.4806,2.5125,2.5556,2.6121,2.6728,2.7358,2.8111,2.8964,2.9822,3.1176,3.2917,3.3961,3.4143,3.3863,3.3316,3.2625,3.1832,3.1013,3.0224,2.9464,2.8783,2.8267,2.7991,2.7955,2.8148,2.8539,2.9112,3.0073,3.1923,3.4978,3.8073,27.25,56.25,72.75,CL 75,4/11/2012,7:36:30 AM
75SAUS,2.1651,2.1626,2.17,2.1967,2.2381,2.2849,2.3203,2.3466,2.3748,2.4101,2.4533,2.4971,2.5378,2.5854,2.6533,2.7476,2.8903,3.0516,3.1395,3.1483,3.1147,3.0563,2.9847,2.9062,2.8281,2.7566,2.6937,2.6415,2.6034,2.5838,2.5832,2.6,2.6313,2.6758,2.7521,2.9057,3.1688,3.4546,13.2,67.25,86.8,CL 75,4/11/2012,7:50:41 AM
50LAMB,2.2317,2.2293,2.2358,2.2623,2.3022,2.3435,2.3715,2.3923,2.4199,2.4631,2.5251,2.5959,2.6786,2.7803,2.8644,2.8854,2.9375,3.0423,3.1065,3.1124,3.0891,3.0525,3.0109,2.9623,2.9106,2.8571,2.7944,2.7306,2.6794,2.6506,2.6425,2.6539,2.6854,2.7363,2.8242,2.9957,3.2828,3.5957,43.85,42.75,56.15,50 CL,4/11/2012,7:54:08 AM
75SAUS,2.4268,2.4476,2.4707,2.5091,2.5613,2.6173,2.659,2.6914,2.7286,2.7787,2.8447,2.9161,2.9923,3.0832,3.1773,3.2561,3.3835,3.559,3.6669,3.6858,3.6573,3.6019,3.5316,3.45,3.3644,3.2801,3.1958,3.1181,3.0579,3.0238,3.0159,3.0329,3.0719,3.1318,3.2335,3.4305,3.7547,4.0757,32.1,54,67.9,CL 75,4/11/2012,9:43:51 AM
75SAUS,2.2497,2.2671,2.2864,2.3195,2.366,2.4174,2.4558,2.485,2.518,2.562,2.6194,2.6815,2.7466,2.8245,2.9127,3.0007,3.1375,3.3154,3.4236,3.4423,3.4135,3.3574,3.2867,3.2057,3.1221,3.0416,2.964,2.8946,2.8422,2.8144,2.811,2.8307,2.8705,2.9285,3.0251,3.2108,3.518,3.8299,25.25,57.75,74.75,CL 75,4/11/2012,9:46:21 AM
75SAUS,2.2054,2.2243,2.2444,2.2781,2.3244,2.3747,2.4125,2.4414,2.4737,2.5161,2.5708,2.6291,2.6897,2.7619,2.8422,2.9204,3.0438,3.2034,3.2996,3.3172,3.2922,3.2424,3.179,3.1059,3.0302,2.9568,2.8855,2.8211,2.7716,2.7443,2.739,2.7546,2.7886,2.8397,2.9281,3.1012,3.3911,3.6975,27.25,56.75,72.75,CL 75,4/11/2012,9:49:20 AM
75SAUS,2.2809,2.2967,2.3147,2.3481,2.3958,2.4482,2.4874,2.5169,2.5501,2.5944,2.6519,2.7135,2.7784,2.8571,2.9462,3.0348,3.173,3.3514,3.4587,3.4763,3.4454,3.3863,3.3117,3.2264,3.1387,3.0545,2.9735,2.9013,2.8462,2.8161,2.8111,2.8296,2.869,2.9274,3.0257,3.2149,3.5285,3.8458,24.55,58.75,75.45,CL 75,4/11/2012,10:10:51 AM
75SAUS,2.3272,2.3459,2.367,2.4024,2.4509,2.5035,2.5427,2.5728,2.6074,2.6542,2.7159,2.7831,2.8547,2.9402,3.0298,3.1057,3.2272,3.3939,3.4967,3.5149,3.4879,3.4353,3.3691,3.2922,3.2119,3.1331,3.0543,2.9817,2.9255,2.8942,2.8873,2.9039,2.9414,2.9982,3.0952,3.2825,3.5926,3.9087,30.65,53.75,69.35,CL 75,4/11/2012,10:13:09 AM
75SAUS,2.2641,2.2812,2.2997,2.3321,2.3774,2.4273,2.4647,2.4928,2.5241,2.5651,2.6177,2.6736,2.731,2.8,2.8811,2.9676,3.1027,3.2739,3.3752,3.3904,3.3593,3.301,3.228,3.145,3.0597,2.978,2.9,2.8306,2.7774,2.7476,2.7412,2.7572,2.7927,2.8463,2.9377,3.1175,3.4185,3.7349,23.85,58.75,76.15,CL 75,4/11/2012,10:15:57 AM
75SAUS,2.2428,2.2525,2.2683,2.2993,2.3435,2.3924,2.4292,2.4576,2.4899,2.5329,2.5885,2.6481,2.7107,2.7854,2.8677,2.9461,3.0693,3.2309,3.327,3.3405,3.31,3.2548,3.1867,3.1098,3.0306,2.9546,2.8811,2.8149,2.7646,2.7371,2.7323,2.7489,2.7845,2.8377,2.9278,3.1035,3.3986,3.7112,25.9,57.75,74.1,CL 75,4/11/2012,10:54:41 AM
75SAUS,2.2576,2.2627,2.2739,2.3018,2.3443,2.3915,2.4264,2.4525,2.4825,2.523,2.5756,2.6316,2.6892,2.7584,2.8389,2.9243,3.0583,3.2276,3.3267,3.3405,3.309,3.2515,3.18,3.0995,3.0173,2.9393,2.8655,2.8007,2.7522,2.7268,2.7244,2.7439,2.7821,2.8376,2.9298,3.1081,3.4048,3.7148,23.85,58.75,76.15,CL 75,4/11/2012,10:56:49 AM
75SAUS,2.3042,2.321,2.3406,2.3749,2.4229,2.476,2.5163,2.547,2.5807,2.6239,2.6784,2.7356,2.7935,2.8626,2.9469,3.0416,3.1872,3.3678,3.4748,3.4919,3.4604,3.4006,3.3249,3.2391,3.1511,3.0675,2.989,2.9201,2.8678,2.8392,2.8345,2.852,2.8888,2.9432,3.036,3.2177,3.5215,3.8337,20.3,61.5,79.7,CL 75,4/11/2012,11:43:42 AM
75SAUS,2.2734,2.2918,2.3125,2.3474,2.3957,2.4489,2.4895,2.5204,2.554,2.5966,2.6496,2.7054,2.7616,2.8285,2.9119,3.0091,3.1577,3.3399,3.4481,3.4669,3.4374,3.3793,3.3054,3.2214,3.1355,3.0542,2.9788,2.9132,2.864,2.8377,2.8343,2.8524,2.8883,2.9405,3.0297,3.2056,3.5025,3.8102,17.4,63.75,82.6,CL 75,4/11/2012,11:45:57 AM
75SAUS,2.3285,2.3468,2.3668,2.402,2.4514,2.5057,2.5465,2.5774,2.6116,2.6563,2.7134,2.7743,2.8374,2.9132,3.002,3.0967,3.2433,3.4287,3.5387,3.5549,3.5207,3.4574,3.3784,3.289,3.1976,3.1101,3.0272,2.9536,2.8973,2.8658,2.8595,2.8772,2.9155,2.9728,3.0707,3.2604,3.5754,3.8928,22.2,59.75,77.8,CL 75,4/11/2012,11:54:14 AM
75SAUS,2.1829,2.1996,2.2183,2.2518,2.298,2.3475,2.3838,2.4119,2.4452,2.492,2.5552,2.6242,2.6986,2.7871,2.8726,2.9335,3.0368,3.186,3.2795,3.2986,3.2778,3.2348,3.1799,3.115,3.0461,2.9774,2.9062,2.8392,2.7872,2.7588,2.7534,2.7702,2.8072,2.8635,2.9585,3.1402,3.4378,3.7415,36.05,49.75,63.95,CL 75,4/11/2012,11:56:45 AM
75SAUS,2.1258,2.1427,2.1609,2.1938,2.2399,2.2907,2.3286,2.3568,2.3878,2.428,2.4792,2.5336,2.5892,2.6554,2.736,2.828,2.9693,3.1416,3.242,3.2577,3.2287,3.1742,3.1064,3.0304,2.9533,2.8806,2.8131,2.7543,2.7105,2.6881,2.6873,2.7064,2.7429,2.7948,2.8826,3.0537,3.3398,3.6356,20.8,61,79.2,CL 75,4/11/2012,12:04:58 PM
75SAUS,2.0988,2.1133,2.1296,2.1606,2.2045,2.2525,2.2878,2.3145,2.3454,2.388,2.4447,2.506,2.5708,2.6476,2.7285,2.8017,2.9205,3.078,3.1739,3.1926,3.1699,3.1237,3.065,2.9969,2.926,2.8569,2.7887,2.7268,2.6798,2.6555,2.6534,2.6725,2.7102,2.7655,2.8574,3.0337,3.3233,3.6212,27.5,55.75,72.5,CL 75,4/11/2012,12:07:15 PM
95PORK,1.5843,1.575,1.5667,1.575,1.5982,1.6274,1.6461,1.6566,1.6694,1.6895,1.7168,1.7446,1.769,1.8011,1.8626,1.9652,2.1193,2.2852,2.3775,2.3951,2.3723,2.3244,2.2623,2.1928,2.1235,2.0614,2.0104,1.9721,1.949,1.945,1.9601,1.9922,2.037,2.0927,2.1755,2.3247,2.5642,2.8107,3.3,75.25,96.7,CL 80-95,4/11/2012,1:09:34 PM
95PORK,1.5648,1.5504,1.5389,1.5462,1.5687,1.5968,1.6144,1.6238,1.6357,1.655,1.6814,1.7086,1.7328,1.7647,1.8243,1.9224,2.0695,2.2265,2.3116,2.3257,2.3018,2.2547,2.1947,2.1283,2.0628,2.0045,1.9567,1.9213,1.9002,1.8971,1.9124,1.9437,1.9874,2.0414,2.1214,2.2659,2.4977,2.7378,3.95,74.75,96.05,CL 80-95,4/11/2012,1:11:48 PM
90PORK,1.72,1.6923,1.6727,1.6747,1.6938,1.7196,1.7354,1.7434,1.7548,1.7746,1.8027,1.8318,1.8584,1.8936,1.9553,2.0534,2.2017,2.3629,2.4508,2.4642,2.4372,2.385,2.3182,2.2439,2.1699,2.1035,2.0483,2.0067,1.9813,1.9763,1.9914,2.0243,2.0708,2.1284,2.2137,2.3664,2.6115,2.8671,4.9,74,95.1,CL 80-95,4/11/2012,1:13:51 PM
90PORK,1.7189,1.6898,1.6697,1.6719,1.6918,1.7182,1.7342,1.7423,1.7537,1.7736,1.8019,1.8311,1.8577,1.8933,1.9563,2.0565,2.2069,2.3698,2.4565,2.4666,2.436,2.3808,2.312,2.2365,2.162,2.0956,2.0407,1.9995,1.9747,1.9701,1.9857,2.0195,2.0668,2.1259,2.213,2.3682,2.6167,2.8728,5.25,73.75,94.75,CL 80-95,4/11/2012,1:16:01 PM
85PORK,1.7052,1.6712,1.6471,1.647,1.6655,1.6911,1.7062,1.713,1.7232,1.7418,1.7685,1.7962,1.8213,1.8556,1.9196,2.0243,2.181,2.3482,2.4359,2.445,2.4124,2.3542,2.2818,2.2026,2.1247,2.0555,1.9989,1.957,1.9321,1.9281,1.9448,1.9801,2.0293,2.0894,2.1779,2.3352,2.5847,2.8419,3,75.5,97,CL 80-95,4/11/2012,2:02:27 PM
90VEAL,1.6776,1.6462,1.624,1.625,1.6439,1.6697,1.6852,1.6926,1.7035,1.7229,1.7508,1.7798,1.8065,1.8426,1.9068,2.0093,2.1627,2.3282,2.4166,2.4277,2.3975,2.3421,2.2724,2.1956,2.1198,2.0522,1.9965,1.955,1.9304,1.9265,1.9433,1.9782,2.0267,2.0864,2.1737,2.3289,2.5762,2.8317,3.95,74.75,96.05,CL 80-95,4/11/2012,2:05:03 PM
90VEAL,2.0095,2.0226,2.0386,2.069,2.1121,2.1601,2.1967,2.2235,2.2511,2.2841,2.3226,2.3605,2.3943,2.4343,2.4999,2.6016,2.7531,2.9189,3.0102,3.0235,2.9947,2.9405,2.8727,2.7979,2.7239,2.657,2.6,2.5543,2.5216,2.5056,2.5066,2.523,2.5516,2.5911,2.6601,2.8016,3.0463,3.3148,6.5,72.75,93.5,CL 80-95,4/11/2012,2:07:44 PM
85VEAL,1.9813,1.9884,1.9967,2.0198,2.0558,2.0968,2.1265,2.147,2.1695,2.1992,2.2365,2.2747,2.311,2.356,2.4231,2.518,2.6626,2.8277,2.9197,2.9321,2.902,2.8466,2.7776,2.7008,2.6239,2.5531,2.4908,2.4393,2.4025,2.3852,2.3876,2.4083,2.444,2.4932,2.5744,2.7313,2.995,3.2768,11.7,68.5,88.3,CL 80-95,4/11/2012,2:11:19 PM
85VEAL,2.1939,2.2081,2.2233,2.2543,2.3,2.3514,2.3892,2.4166,2.4464,2.4851,2.534,2.5852,2.6362,2.6984,2.7833,2.8939,3.0617,3.2604,3.3746,3.3912,3.3563,3.2911,3.2098,3.1183,3.026,2.9401,2.8628,2.7978,2.7503,2.727,2.7281,2.752,2.7944,2.8531,2.9495,3.1347,3.44,3.7472,15,65.75,85,CL 80-95,4/11/2012,2:14:00 PM
85VEAL,2.0334,2.0345,2.0404,2.0627,2.0989,2.1405,2.171,2.1926,2.2165,2.2477,2.2866,2.3261,2.3626,2.4067,2.4727,2.5668,2.7105,2.8742,2.9653,2.9773,2.9466,2.8902,2.8199,2.7418,2.6636,2.5917,2.5284,2.4761,2.4385,2.4206,2.4223,2.4424,2.4775,2.5261,2.6068,2.7636,3.0268,3.3107,11.4,68.75,88.6,CL 80-95,4/11/2012,2:16:42 PM
50 MIX,2.305,2.3185,2.3361,2.3681,2.4122,2.4583,2.4906,2.5154,2.5478,2.5975,2.669,2.751,2.843,2.9521,3.0445,3.0773,3.146,3.2754,3.3602,3.3744,3.3522,3.3126,3.2664,3.2107,3.1495,3.0853,3.0113,2.9362,2.8757,2.8408,2.83,2.8431,2.8803,2.9399,3.0408,3.2328,3.5462,3.868,47.5,41.25,52.5,50 CL,4/11/2012,2:37:15 PM
1 DBC 65,1.7006,1.7081,1.7189,1.7378,1.7673,1.8013,1.8278,1.8479,1.8702,1.9013,1.9443,1.9926,2.0447,2.108,2.1694,2.2059,2.2615,2.3552,2.4188,2.4346,2.4244,2.3993,2.3658,2.3247,2.2799,2.2347,2.1861,2.1387,2.101,2.0803,2.0766,2.0881,2.1144,2.156,2.2282,2.3687,2.5943,2.8264,35.6,47.2,62.6,CL 65,4/11/2012,8:19:34 PM
1 DBC 65,1.685,1.69,1.6993,1.7174,1.7465,1.78,1.8059,1.8252,1.8468,1.8772,1.9194,1.9671,2.0186,2.0815,2.1425,2.1797,2.2365,2.3303,2.3925,2.4058,2.3933,2.3663,2.3318,2.2905,2.2462,2.2018,2.1546,2.1087,2.0724,2.0528,2.0499,2.062,2.089,2.1309,2.2033,2.3437,2.5685,2.7984,36.1,47.2,62.6,CL 65,4/11/2012,8:22:42 PM
2 DBC 85HAM,1.6334,1.6401,1.648,1.6634,1.6894,1.722,1.7483,1.7676,1.786,1.8081,1.835,1.8626,1.8884,1.9196,1.9662,2.0338,2.1362,2.2564,2.3304,2.3492,2.3359,2.3012,2.2529,2.1964,2.1383,2.0838,2.0354,1.9951,1.965,1.9493,1.9489,1.9617,1.9856,2.0204,2.0816,2.2052,2.41,2.6214,11.1,69.8,89.9,CL 80-95,4/11/2012,8:25:07 PM
2 DBC 85HAM,1.639,1.6441,1.6512,1.6662,1.6924,1.725,1.7513,1.7701,1.7882,1.8101,1.837,1.8649,1.8912,1.9235,1.9718,2.0416,2.147,2.2704,2.3447,2.3609,2.3442,2.3061,2.2553,2.1973,2.1382,2.0835,2.0352,1.9952,1.9657,1.9507,1.9509,1.9649,1.9898,2.0261,2.0893,2.2161,2.425,2.6393,11,69.8,89.9,CL 80-95,4/11/2012,8:27:18 PM
3 DBC 85 FINE,1.5848,1.5635,1.5569,1.5651,1.5869,1.6156,1.6391,1.6566,1.6744,1.6966,1.7238,1.7516,1.7762,1.8039,1.8447,1.9044,1.9934,2.0932,2.1492,2.1579,2.1401,2.105,2.0592,2.0075,1.9555,1.908,1.8671,1.8343,1.8108,1.8003,1.8032,1.8177,1.8416,1.8751,1.9315,2.0424,2.2227,2.4078,8.3,71.8,92.3,CL 80-95,4/11/2012,8:30:11 PM
3 DBC 85 FINE,1.5904,1.5652,1.5564,1.5632,1.5843,1.6126,1.6354,1.6522,1.6694,1.6912,1.7183,1.7461,1.771,1.7992,1.8408,1.9018,1.9925,2.0936,2.1492,2.1553,2.1345,2.0967,2.0488,1.9958,1.9432,1.8956,1.8548,1.8225,1.7997,1.79,1.7937,1.8093,1.8343,1.8688,1.9269,2.0401,2.2226,2.4101,8.1,71.8,92.3,CL 80-95,4/11/2012,8:32:15 PM
4 MM 80,1.6472,1.625,1.616,1.6216,1.6418,1.6694,1.6907,1.7056,1.7217,1.7439,1.7733,1.8053,1.8367,1.8744,1.9242,1.9873,2.0825,2.197,2.2632,2.2728,2.2518,2.2117,2.1606,2.1027,2.0441,1.9899,1.9416,1.9015,1.8734,1.8617,1.8669,1.8869,1.9187,1.962,2.032,2.1651,2.3777,2.5903,15.2,64.4,83.4,CL 80-95,4/11/2012,8:38:54 PM
4 MM 80,1.5817,1.5523,1.5379,1.5395,1.557,1.5821,1.6004,1.6121,1.6249,1.6439,1.6699,1.6985,1.7269,1.7615,1.8085,1.8701,1.9629,2.0711,2.129,2.131,2.1043,2.0613,2.0101,1.9549,1.9009,1.8522,1.8101,1.7761,1.7531,1.7449,1.7522,1.7731,1.805,1.8476,1.9154,2.0426,2.2443,2.4461,13.1,64.4,83.4,CL 80-95,4/11/2012,8:41:29 PM
4 MM 80,1.6479,1.6301,1.624,1.6312,1.6522,1.68,1.7019,1.7172,1.7336,1.756,1.7857,1.8178,1.8496,1.8878,1.9375,1.9995,2.0932,2.2071,2.2732,2.2827,2.2617,2.2221,2.1719,2.1153,2.058,2.0049,1.9572,1.9175,1.8892,1.877,1.8812,1.9,1.9303,1.9724,2.0409,2.1721,2.3829,2.5958,15.6,64.4,83.4,CL 80-95,4/11/2012,8:45:28 PM
4 MM 80,1.6433,1.6225,1.6145,1.6203,1.6405,1.6679,1.6888,1.7033,1.7189,1.7406,1.7699,1.8017,1.8333,1.8714,1.9209,1.9826,2.076,2.1887,2.2527,2.2596,2.2365,2.1954,2.1445,2.0882,2.0317,1.9798,1.9336,1.8953,1.8682,1.8571,1.8621,1.8814,1.9125,1.955,2.0241,2.1555,2.3653,2.5769,15.5,64.4,83.4,CL 80-95,4/11/2012,8:47:36 PM
5 MM 80,1.6213,1.6071,1.6033,1.6119,1.6338,1.6625,1.6849,1.7007,1.7174,1.7396,1.7687,1.8,1.8307,1.8678,1.917,1.9795,2.0737,2.187,2.2527,2.2624,2.2419,2.2032,2.1537,2.098,2.0417,1.9895,1.9428,1.9039,1.876,1.8638,1.8677,1.8858,1.9155,1.9566,2.0241,2.154,2.3633,2.574,15.1,65.6,84.8,CL 80-95,4/11/2012,9:00:16 PM
5 MM 80,1.6033,1.5759,1.564,1.5675,1.5858,1.6114,1.631,1.6443,1.6588,1.6794,1.707,1.7373,1.7676,1.8039,1.8519,1.9127,2.0039,2.1122,2.1722,2.1771,2.153,2.1117,2.0612,2.0058,1.9506,1.9004,1.8563,1.8204,1.7954,1.786,1.7923,1.8126,1.8442,1.8866,1.9546,2.0829,2.2874,2.4934,14.2,65.6,84.8,CL 80-95,4/11/2012,9:02:41 PM
6 MM 80,1.6153,1.611,1.6128,1.6249,1.649,1.6792,1.703,1.7203,1.7384,1.7624,1.7938,1.827,1.8589,1.8972,1.9456,2.0033,2.0915,2.2015,2.2676,2.2807,2.2651,2.2314,2.1869,2.1356,2.0828,2.0332,1.9874,1.9483,1.9196,1.906,1.9083,1.9246,1.953,1.9937,2.0618,2.1923,2.4015,2.6134,18.3,62.3,80.8,CL 80-95,4/11/2012,9:04:28 PM
6 MM 80,1.5989,1.5873,1.5846,1.5939,1.6159,1.6445,1.6666,1.6823,1.699,1.722,1.7524,1.7847,1.816,1.8536,1.9012,1.9581,2.0451,2.1523,2.215,2.2247,2.2061,2.1705,2.1253,2.0742,2.0227,1.9748,1.9311,1.8943,1.8677,1.8562,1.8599,1.8775,1.907,1.9485,2.0171,2.1465,2.3531,2.5624,17.6,62.3,80.8,CL 80-95,4/11/2012,9:06:21 PM
7 MM 80,1.6449,1.6202,1.6104,1.6156,1.6355,1.6625,1.6838,1.699,1.7155,1.7383,1.7684,1.8012,1.8336,1.8724,1.9231,1.9873,2.0833,2.199,2.2659,2.275,2.2531,2.2123,2.1606,2.1029,2.0446,1.9911,1.9436,1.9048,1.8779,1.8676,1.8738,1.8945,1.9269,1.9706,2.0404,2.1724,2.3844,2.5979,14.7,64.8,83.8,CL 80-95,4/11/2012,9:08:53 PM
7 MM 80,1.5957,1.5663,1.5527,1.5556,1.574,1.5999,1.6196,1.633,1.6475,1.6685,1.6969,1.728,1.759,1.7964,1.8452,1.9066,1.9987,2.108,2.1686,2.1738,2.1499,2.1088,2.0585,2.0032,1.9484,1.8986,1.855,1.8197,1.7955,1.7868,1.794,1.8151,1.8473,1.8905,1.9593,2.088,2.2933,2.4989,14.5,64.8,83.8,CL 80-95,4/11/2012,9:11:06 PM
8 MM 80,1.6799,1.6464,1.6312,1.6339,1.6532,1.6802,1.7008,1.7151,1.7313,1.7547,1.7867,1.8215,1.8557,1.8967,1.9479,2.0084,2.0994,2.21,2.2724,2.2786,2.2549,2.2131,2.1608,2.1026,2.0442,1.9904,1.9422,1.9022,1.8743,1.8635,1.87,1.8916,1.9261,1.9729,2.0477,2.1864,2.4037,2.6191,18,63.7,82.5,CL 80-95,4/11/2012,9:13:49 PM
8 MM 80,1.6697,1.6303,1.6113,1.6116,1.6295,1.6554,1.6748,1.688,1.7032,1.7259,1.7574,1.7921,1.8265,1.8677,1.9193,1.9805,2.072,2.1825,2.2431,2.2462,2.2193,2.1748,2.1207,2.0615,2.0028,1.9494,1.9018,1.8629,1.8361,1.8265,1.8343,1.8574,1.8932,1.9416,2.018,2.1578,2.3757,2.5907,17.6,63.7,82.5,CL 80-95,4/11/2012,9:16:35 PM
8 MM 80,1.7057,1.6738,1.6594,1.6629,1.6827,1.7104,1.7314,1.7459,1.7621,1.7854,1.8172,1.8524,1.8881,1.931,1.9846,2.0478,2.1426,2.2583,2.3233,2.329,2.3033,2.2588,2.2041,2.1434,2.0824,2.0263,1.976,1.9343,1.905,1.8933,1.8994,1.9211,1.9556,2.0022,2.0769,2.2168,2.4395,2.659,17.9,63.7,82.5,CL 80-95,4/11/2012,9:22:58 PM
