SampleID,Sp1*,Sp2*,Sp3*,Sp4*,Sp5*,Sp6,Sp7,Sp8,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34*,Sp35*,Sp36*,Sp37*,Sp38*,Cal1,Cal2,Cal3,Product,Exclude,Exclude,Exclude,Exclude
85PORK,1.7052,1.6712,1.6471,1.647,1.6655,1.6911,1.7062,1.713,1.7232,1.7418,1.7685,1.7962,1.8213,1.8556,1.9196,2.0243,2.181,2.3482,2.4359,2.445,2.4124,2.3542,2.2818,2.2026,2.1247,2.0555,1.9989,1.957,1.9321,1.9281,1.9448,1.9801,2.0293,2.0894,2.1779,2.3352,2.5847,2.8419,3,75.5,97,CL,N,N,N,N
90VEAL,1.6776,1.6462,1.624,1.625,1.6439,1.6697,1.6852,1.6926,1.7035,1.7229,1.7508,1.7798,1.8065,1.8426,1.9068,2.0093,2.1627,2.3282,2.4166,2.4277,2.3975,2.3421,2.2724,2.1956,2.1198,2.0522,1.9965,1.955,1.9304,1.9265,1.9433,1.9782,2.0267,2.0864,2.1737,2.3289,2.5762,2.8317,3.95,74.75,96.05,CL,N,N,N,N
90VEAL,2.0095,2.0226,2.0386,2.069,2.1121,2.1601,2.1967,2.2235,2.2511,2.2841,2.3226,2.3605,2.3943,2.4343,2.4999,2.6016,2.7531,2.9189,3.0102,3.0235,2.9947,2.9405,2.8727,2.7979,2.7239,2.657,2.6,2.5543,2.5216,2.5056,2.5066,2.523,2.5516,2.5911,2.6601,2.8016,3.0463,3.3148,6.5,72.75,93.5,CL,N,N,N,N
85VEAL,1.9813,1.9884,1.9967,2.0198,2.0558,2.0968,2.1265,2.147,2.1695,2.1992,2.2365,2.2747,2.311,2.356,2.4231,2.518,2.6626,2.8277,2.9197,2.9321,2.902,2.8466,2.7776,2.7008,2.6239,2.5531,2.4908,2.4393,2.4025,2.3852,2.3876,2.4083,2.444,2.4932,2.5744,2.7313,2.995,3.2768,11.7,68.5,88.3,CL,N,N,N,N
85VEAL,2.1939,2.2081,2.2233,2.2543,2.3,2.3514,2.3892,2.4166,2.4464,2.4851,2.534,2.5852,2.6362,2.6984,2.7833,2.8939,3.0617,3.2604,3.3746,3.3912,3.3563,3.2911,3.2098,3.1183,3.026,2.9401,2.8628,2.7978,2.7503,2.727,2.7281,2.752,2.7944,2.8531,2.9495,3.1347,3.44,3.7472,15,65.75,85,CL,Y,Y,Y,Y
85VEAL,2.0334,2.0345,2.0404,2.0627,2.0989,2.1405,2.171,2.1926,2.2165,2.2477,2.2866,2.3261,2.3626,2.4067,2.4727,2.5668,2.7105,2.8742,2.9653,2.9773,2.9466,2.8902,2.8199,2.7418,2.6636,2.5917,2.5284,2.4761,2.4385,2.4206,2.4223,2.4424,2.4775,2.5261,2.6068,2.7636,3.0268,3.3107,11.4,68.75,88.6,CL,N,N,N,N
50,2.305,2.3185,2.3361,2.3681,2.4122,2.4583,2.4906,2.5154,2.5478,2.5975,2.669,2.751,2.843,2.9521,3.0445,3.0773,3.146,3.2754,3.3602,3.3744,3.3522,3.3126,3.2664,3.2107,3.1495,3.0853,3.0113,2.9362,2.8757,2.8408,2.83,2.8431,2.8803,2.9399,3.0408,3.2328,3.5462,3.868,47.5,41.25,52.5,50,Y,Y,Y,Y
1,1.7006,1.7081,1.7189,1.7378,1.7673,1.8013,1.8278,1.8479,1.8702,1.9013,1.9443,1.9926,2.0447,2.108,2.1694,2.2059,2.2615,2.3552,2.4188,2.4346,2.4244,2.3993,2.3658,2.3247,2.2799,2.2347,2.1861,2.1387,2.101,2.0803,2.0766,2.0881,2.1144,2.156,2.2282,2.3687,2.5943,2.8264,35.6,47.2,62.6,CL,Y,Y,Y,Y
1,1.685,1.69,1.6993,1.7174,1.7465,1.78,1.8059,1.8252,1.8468,1.8772,1.9194,1.9671,2.0186,2.0815,2.1425,2.1797,2.2365,2.3303,2.3925,2.4058,2.3933,2.3663,2.3318,2.2905,2.2462,2.2018,2.1546,2.1087,2.0724,2.0528,2.0499,2.062,2.089,2.1309,2.2033,2.3437,2.5685,2.7984,36.1,47.2,62.6,CL,Y,Y,Y,Y
2,1.6334,1.6401,1.648,1.6634,1.6894,1.722,1.7483,1.7676,1.786,1.8081,1.835,1.8626,1.8884,1.9196,1.9662,2.0338,2.1362,2.2564,2.3304,2.3492,2.3359,2.3012,2.2529,2.1964,2.1383,2.0838,2.0354,1.9951,1.965,1.9493,1.9489,1.9617,1.9856,2.0204,2.0816,2.2052,2.41,2.6214,11.1,69.8,89.9,CL,Y,Y,Y,Y
2,1.639,1.6441,1.6512,1.6662,1.6924,1.725,1.7513,1.7701,1.7882,1.8101,1.837,1.8649,1.8912,1.9235,1.9718,2.0416,2.147,2.2704,2.3447,2.3609,2.3442,2.3061,2.2553,2.1973,2.1382,2.0835,2.0352,1.9952,1.9657,1.9507,1.9509,1.9649,1.9898,2.0261,2.0893,2.2161,2.425,2.6393,11,69.8,89.9,CL,Y,Y,Y,Y
3,1.5848,1.5635,1.5569,1.5651,1.5869,1.6156,1.6391,1.6566,1.6744,1.6966,1.7238,1.7516,1.7762,1.8039,1.8447,1.9044,1.9934,2.0932,2.1492,2.1579,2.1401,2.105,2.0592,2.0075,1.9555,1.908,1.8671,1.8343,1.8108,1.8003,1.8032,1.8177,1.8416,1.8751,1.9315,2.0424,2.2227,2.4078,8.3,71.8,92.3,CL,N,N,N,N
3,1.5904,1.5652,1.5564,1.5632,1.5843,1.6126,1.6354,1.6522,1.6694,1.6912,1.7183,1.7461,1.771,1.7992,1.8408,1.9018,1.9925,2.0936,2.1492,2.1553,2.1345,2.0967,2.0488,1.9958,1.9432,1.8956,1.8548,1.8225,1.7997,1.79,1.7937,1.8093,1.8343,1.8688,1.9269,2.0401,2.2226,2.4101,8.1,71.8,92.3,CL,N,N,N,N
4,1.6472,1.625,1.616,1.6216,1.6418,1.6694,1.6907,1.7056,1.7217,1.7439,1.7733,1.8053,1.8367,1.8744,1.9242,1.9873,2.0825,2.197,2.2632,2.2728,2.2518,2.2117,2.1606,2.1027,2.0441,1.9899,1.9416,1.9015,1.8734,1.8617,1.8669,1.8869,1.9187,1.962,2.032,2.1651,2.3777,2.5903,15.2,64.4,83.4,CL,N,N,N,N
4,1.5817,1.5523,1.5379,1.5395,1.557,1.5821,1.6004,1.6121,1.6249,1.6439,1.6699,1.6985,1.7269,1.7615,1.8085,1.8701,1.9629,2.0711,2.129,2.131,2.1043,2.0613,2.0101,1.9549,1.9009,1.8522,1.8101,1.7761,1.7531,1.7449,1.7522,1.7731,1.805,1.8476,1.9154,2.0426,2.2443,2.4461,13.1,64.4,83.4,CL,Y,Y,Y,Y
4,1.6479,1.6301,1.624,1.6312,1.6522,1.68,1.7019,1.7172,1.7336,1.756,1.7857,1.8178,1.8496,1.8878,1.9375,1.9995,2.0932,2.2071,2.2732,2.2827,2.2617,2.2221,2.1719,2.1153,2.058,2.0049,1.9572,1.9175,1.8892,1.877,1.8812,1.9,1.9303,1.9724,2.0409,2.1721,2.3829,2.5958,15.6,64.4,83.4,CL,N,N,N,N
4,1.6433,1.6225,1.6145,1.6203,1.6405,1.6679,1.6888,1.7033,1.7189,1.7406,1.7699,1.8017,1.8333,1.8714,1.9209,1.9826,2.076,2.1887,2.2527,2.2596,2.2365,2.1954,2.1445,2.0882,2.0317,1.9798,1.9336,1.8953,1.8682,1.8571,1.8621,1.8814,1.9125,1.955,2.0241,2.1555,2.3653,2.5769,15.5,64.4,83.4,CL,N,N,N,N
5,1.6213,1.6071,1.6033,1.6119,1.6338,1.6625,1.6849,1.7007,1.7174,1.7396,1.7687,1.8,1.8307,1.8678,1.917,1.9795,2.0737,2.187,2.2527,2.2624,2.2419,2.2032,2.1537,2.098,2.0417,1.9895,1.9428,1.9039,1.876,1.8638,1.8677,1.8858,1.9155,1.9566,2.0241,2.154,2.3633,2.574,15.1,65.6,84.8,CL,N,N,N,N
5,1.6033,1.5759,1.564,1.5675,1.5858,1.6114,1.631,1.6443,1.6588,1.6794,1.707,1.7373,1.7676,1.8039,1.8519,1.9127,2.0039,2.1122,2.1722,2.1771,2.153,2.1117,2.0612,2.0058,1.9506,1.9004,1.8563,1.8204,1.7954,1.786,1.7923,1.8126,1.8442,1.8866,1.9546,2.0829,2.2874,2.4934,14.2,65.6,84.8,CL,N,N,N,N
6,1.6153,1.611,1.6128,1.6249,1.649,1.6792,1.703,1.7203,1.7384,1.7624,1.7938,1.827,1.8589,1.8972,1.9456,2.0033,2.0915,2.2015,2.2676,2.2807,2.2651,2.2314,2.1869,2.1356,2.0828,2.0332,1.9874,1.9483,1.9196,1.906,1.9083,1.9246,1.953,1.9937,2.0618,2.1923,2.4015,2.6134,18.3,62.3,80.8,CL,N,N,N,N
6,1.5989,1.5873,1.5846,1.5939,1.6159,1.6445,1.6666,1.6823,1.699,1.722,1.7524,1.7847,1.816,1.8536,1.9012,1.9581,2.0451,2.1523,2.215,2.2247,2.2061,2.1705,2.1253,2.0742,2.0227,1.9748,1.9311,1.8943,1.8677,1.8562,1.8599,1.8775,1.907,1.9485,2.0171,2.1465,2.3531,2.5624,17.6,62.3,80.8,CL,N,N,N,N
7,1.6449,1.6202,1.6104,1.6156,1.6355,1.6625,1.6838,1.699,1.7155,1.7383,1.7684,1.8012,1.8336,1.8724,1.9231,1.9873,2.0833,2.199,2.2659,2.275,2.2531,2.2123,2.1606,2.1029,2.0446,1.9911,1.9436,1.9048,1.8779,1.8676,1.8738,1.8945,1.9269,1.9706,2.0404,2.1724,2.3844,2.5979,14.7,64.8,83.8,CL,N,N,N,N
7,1.5957,1.5663,1.5527,1.5556,1.574,1.5999,1.6196,1.633,1.6475,1.6685,1.6969,1.728,1.759,1.7964,1.8452,1.9066,1.9987,2.108,2.1686,2.1738,2.1499,2.1088,2.0585,2.0032,1.9484,1.8986,1.855,1.8197,1.7955,1.7868,1.794,1.8151,1.8473,1.8905,1.9593,2.088,2.2933,2.4989,14.5,64.8,83.8,CL,N,N,N,N
8,1.6799,1.6464,1.6312,1.6339,1.6532,1.6802,1.7008,1.7151,1.7313,1.7547,1.7867,1.8215,1.8557,1.8967,1.9479,2.0084,2.0994,2.21,2.2724,2.2786,2.2549,2.2131,2.1608,2.1026,2.0442,1.9904,1.9422,1.9022,1.8743,1.8635,1.87,1.8916,1.9261,1.9729,2.0477,2.1864,2.4037,2.6191,18,63.7,82.5,CL,N,N,N,N
8,1.6697,1.6303,1.6113,1.6116,1.6295,1.6554,1.6748,1.688,1.7032,1.7259,1.7574,1.7921,1.8265,1.8677,1.9193,1.9805,2.072,2.1825,2.2431,2.2462,2.2193,2.1748,2.1207,2.0615,2.0028,1.9494,1.9018,1.8629,1.8361,1.8265,1.8343,1.8574,1.8932,1.9416,2.018,2.1578,2.3757,2.5907,17.6,63.7,82.5,CL,N,N,N,N
8,1.7057,1.6738,1.6594,1.6629,1.6827,1.7104,1.7314,1.7459,1.7621,1.7854,1.8172,1.8524,1.8881,1.931,1.9846,2.0478,2.1426,2.2583,2.3233,2.329,2.3033,2.2588,2.2041,2.1434,2.0824,2.0263,1.976,1.9343,1.905,1.8933,1.8994,1.9211,1.9556,2.0022,2.0769,2.2168,2.4395,2.659,17.9,63.7,82.5,CL,N,N,N,N
8,1.6568,1.6228,1.6071,1.6095,1.6286,1.6553,1.6755,1.6894,1.705,1.7279,1.7592,1.7936,1.8274,1.8679,1.9189,1.9799,2.0715,2.1822,2.2433,2.2475,2.2218,2.1786,2.1258,2.0677,2.0099,1.957,1.91,1.8712,1.8443,1.8338,1.8407,1.8626,1.897,1.9435,2.0179,2.1553,2.3716,2.5853,17.3,63.7,82.5,CL,N,N,N,N
8,1.6877,1.6517,1.6348,1.6367,1.6561,1.6837,1.7042,1.7178,1.7332,1.7556,1.7864,1.8208,1.8557,1.898,1.9512,2.0152,2.1112,2.2261,2.2885,2.2912,2.2628,2.2164,2.1606,2.0997,2.0395,1.9846,1.9361,1.8963,1.8688,1.8582,1.8654,1.8877,1.9226,1.9692,2.044,2.1838,2.4047,2.6226,17.1,63.7,82.5,CL,N,N,N,N
8,1.5968,1.5609,1.5434,1.5438,1.5603,1.5845,1.6024,1.6142,1.6275,1.6474,1.6752,1.7061,1.7374,1.7752,1.823,1.8808,1.9672,2.07,2.1251,2.1261,2.0992,2.0566,2.006,1.9515,1.8981,1.8498,1.8075,1.7731,1.7497,1.7416,1.749,1.7701,1.8024,1.8458,1.9141,2.0415,2.2423,2.4448,15.2,63.7,82.5,CL,N,N,N,N
9,1.6052,1.603,1.6063,1.6193,1.6439,1.6747,1.6989,1.7162,1.7341,1.7575,1.7879,1.8207,1.8534,1.8931,1.9431,2.0017,2.0905,2.2012,2.2674,2.2798,2.263,2.2281,2.1826,2.1303,2.0766,2.0259,1.9793,1.9391,1.9092,1.8946,1.8958,1.9109,1.9379,1.9766,2.0423,2.171,2.3796,2.5928,18.1,62.5,81.1,CL,N,N,N,N
9,1.5934,1.5781,1.5735,1.5814,1.6026,1.6304,1.6518,1.6666,1.6824,1.7042,1.7334,1.7653,1.7973,1.8361,1.8847,1.942,2.0287,2.1353,2.1966,2.2042,2.1834,2.1457,2.0987,2.0462,1.9934,1.9445,1.9001,1.8626,1.8356,1.8237,1.8271,1.8445,1.8733,1.9137,1.9801,2.1078,2.3128,2.5218,17.2,62.5,81.1,CL,N,N,N,N
10,1.6603,1.6494,1.6483,1.6594,1.6834,1.7139,1.7377,1.7552,1.7737,1.7988,1.8319,1.8676,1.9029,1.9452,1.9968,2.0543,2.1413,2.2518,2.3173,2.3272,2.3077,2.2703,2.2228,2.1687,2.1138,2.0621,2.0142,1.973,1.9426,1.9283,1.9303,1.9471,1.9769,2.0193,2.0901,2.2255,2.4424,2.6623,20.3,60.9,79.1,CL,N,N,N,N
10,1.6623,1.6413,1.6339,1.6414,1.6634,1.6922,1.7143,1.7301,1.7475,1.7718,1.8046,1.8402,1.8758,1.9185,1.9704,2.0283,2.1157,2.2256,2.2883,2.2946,2.2712,2.2306,2.1808,2.1255,2.0701,2.0187,1.9717,1.9317,1.9029,1.8904,1.8945,1.9133,1.9449,1.9894,2.062,2.1986,2.4159,2.6349,19.8,60.9,79.1,CL,N,N,N,N
11,1.6004,1.607,1.6156,1.6316,1.6579,1.6901,1.7159,1.7349,1.754,1.7781,1.8086,1.8405,1.8707,1.9071,1.9558,2.0178,2.1117,2.2268,2.2965,2.3111,2.2957,2.2613,2.2154,2.1621,2.1073,2.0555,2.0079,1.9671,1.9365,1.9211,1.9213,1.9355,1.962,2.0007,2.0669,2.1961,2.4053,2.6174,16.2,64.5,83.5,CL,N,N,N,N
11,1.6129,1.6096,1.6124,1.6248,1.6493,1.68,1.7042,1.7217,1.7397,1.7632,1.7936,1.8257,1.8564,1.8933,1.9427,2.0054,2.1003,2.216,2.284,2.295,2.2756,2.2376,2.1889,2.1339,2.078,2.0259,1.9787,1.9387,1.9093,1.8955,1.8976,1.914,1.9427,1.9836,2.0521,2.1841,2.3957,2.6086,15.9,64.5,83.5,CL,N,N,N,N
12,1.6542,1.6546,1.6601,1.6752,1.7016,1.734,1.7596,1.7786,1.7983,1.8239,1.857,1.8922,1.9268,1.9685,2.0205,2.0801,2.1697,2.2835,2.3523,2.3648,2.3471,2.311,2.264,2.2102,2.155,2.1028,2.0542,2.0119,1.9802,1.9644,1.9648,1.9798,2.0077,2.0485,2.1176,2.2517,2.4682,2.6871,19.7,61.7,80.1,CL,N,N,N,N
12,1.6677,1.6595,1.6602,1.6723,1.697,1.7281,1.7523,1.77,1.7887,1.8138,1.8467,1.882,1.9171,1.9593,2.0117,2.0715,2.1614,2.2749,2.3417,2.351,2.33,2.2911,2.2422,2.1872,2.1316,2.0795,2.0316,1.9903,1.9598,1.9455,1.9475,1.9642,1.9936,2.0359,2.1066,2.2418,2.459,2.6785,19.4,61.7,80.1,CL,N,N,N,N
13,1.6203,1.604,1.5988,1.6066,1.6278,1.6558,1.6778,1.6936,1.7103,1.7327,1.7617,1.7923,1.821,1.8552,1.9014,1.9617,2.0532,2.1626,2.226,2.2357,2.2163,2.1785,2.1298,2.0746,2.0187,1.9669,1.9205,1.8819,1.8541,1.8417,1.845,1.8621,1.8909,1.9313,1.9978,2.1249,2.3289,2.5351,14,64.9,83.9,CL,Y,Y,Y,Y
13,1.6257,1.6,1.589,1.5936,1.6127,1.6391,1.6595,1.6738,1.6893,1.7109,1.7396,1.7702,1.7993,1.834,1.8806,1.9415,2.0333,2.1423,2.2035,2.2094,2.1862,2.1451,2.094,2.0372,1.9806,1.9288,1.8829,1.8454,1.819,1.8081,1.8132,1.8323,1.863,1.9054,1.9739,2.1027,2.3078,2.5144,13.6,64.9,83.9,CL,Y,Y,Y,Y
14,1.5817,1.5863,1.5929,1.6073,1.6327,1.6641,1.6887,1.7063,1.724,1.7469,1.7765,1.8082,1.8396,1.8781,1.9273,1.9865,2.0762,2.1873,2.2549,2.2694,2.2551,2.2224,2.1787,2.1278,2.0751,2.0251,1.9788,1.9387,1.9086,1.8936,1.8943,1.9088,1.9348,1.9727,2.0371,2.164,2.3699,2.578,17.9,62.6,81.2,CL,N,N,N,N
15,1.5287,1.5329,1.5388,1.5522,1.5763,1.6063,1.63,1.6471,1.664,1.6853,1.7121,1.7402,1.7671,1.7998,1.8458,1.9081,2.0025,2.1156,2.1837,2.1987,2.1848,2.152,2.1077,2.0563,2.0033,1.9536,1.9088,1.8711,1.8434,1.8302,1.8322,1.8472,1.873,1.9097,1.9715,2.0925,2.2897,2.4914,13,66.8,86.3,CL,N,N,N,N
15,1.5343,1.5299,1.5307,1.5412,1.5634,1.5919,1.6142,1.6298,1.6456,1.6661,1.6926,1.7207,1.7477,1.7807,1.827,1.8896,1.9843,2.097,2.1631,2.1747,2.1571,2.1213,2.0748,2.0222,1.9688,1.9194,1.8755,1.8389,1.8127,1.8012,1.8048,1.8217,1.8493,1.888,1.9513,2.0739,2.2727,2.4748,12.6,66.8,86.3,CL,N,N,N,N
16,1.6905,1.6794,1.6776,1.6879,1.7117,1.7422,1.7661,1.7832,1.8014,1.8258,1.8579,1.8921,1.9251,1.9647,2.0161,2.079,2.1745,2.2926,2.3623,2.3737,2.3539,2.3145,2.2637,2.2058,2.1469,2.0918,2.0415,1.9987,1.9674,1.9528,1.9555,1.9732,2.0041,2.0477,2.1202,2.2587,2.4793,2.6994,17.9,63.4,82.1,CL,N,N,N,N
17,1.6504,1.6412,1.6404,1.6513,1.6749,1.7049,1.7285,1.7453,1.7629,1.7862,1.8169,1.8502,1.8836,1.9241,1.9747,2.034,2.123,2.2338,2.2997,2.311,2.2928,2.2563,2.2091,2.1552,2.1,2.0481,2.0005,1.9595,1.9293,1.9151,1.9172,1.9334,1.9616,2.0015,2.0684,2.1985,2.4086,2.6216,18.2,61.9,80.3,CL,N,N,N,N
18,1.6598,1.6175,1.5972,1.5964,1.6123,1.6356,1.6536,1.6662,1.6812,1.7038,1.7352,1.7699,1.8043,1.8446,1.8919,1.9422,2.0173,2.1122,2.1657,2.1695,2.1466,2.1077,2.0597,2.0062,1.9526,1.903,1.8578,1.8198,1.7931,1.7829,1.7891,1.8093,1.8417,1.886,1.9559,2.0847,2.2867,2.4908,19,61.3,79.6,CL,N,N,N,N
19,1.6639,1.6272,1.611,1.6137,1.6332,1.6607,1.6823,1.6973,1.7131,1.7339,1.7605,1.7889,1.8152,1.8453,1.8903,1.9578,2.058,2.1689,2.2283,2.232,2.2057,2.1608,2.1057,2.0455,1.9863,1.933,1.8882,1.8531,1.8288,1.8194,1.825,1.8436,1.8717,1.9096,1.9717,2.0915,2.286,2.4817,7.1,70.6,90.9,CL,N,N,N,N
20,1.5504,1.5497,1.5529,1.5651,1.5888,1.6192,1.6434,1.6607,1.6779,1.6995,1.7265,1.754,1.7784,1.8075,1.852,1.9182,2.0189,2.1356,2.2042,2.2183,2.2025,2.1672,2.1201,2.0659,2.0107,1.9595,1.9143,1.8769,1.8497,1.837,1.8396,1.8553,1.8822,1.9203,1.9843,2.1085,2.3085,2.5089,10.7,70,90.1,CL,Y,Y,Y,Y
21,1.652,1.661,1.6715,1.6894,1.7182,1.7528,1.7803,1.8003,1.8206,1.846,1.8785,1.9133,1.948,1.9897,2.0424,2.1052,2.2,2.3188,2.3917,2.407,2.391,2.3556,2.3087,2.2544,2.1982,2.1448,2.0951,2.0516,2.0184,2.0011,2.0002,2.0135,2.039,2.0767,2.1425,2.2736,2.4887,2.707,18.7,62.7,81.3,CL,N,N,N,N
22,1.611,1.6204,1.6307,1.6479,1.675,1.7075,1.7336,1.7529,1.7722,1.7963,1.827,1.8596,1.8918,1.9308,1.9789,2.0343,2.1185,2.2254,2.2917,2.307,2.2941,2.2631,2.2211,2.1715,2.1196,2.0697,2.0227,1.9811,1.949,1.9317,1.9296,1.941,1.9641,1.9991,2.0604,2.1834,2.3859,2.5943,18.7,62.3,80.8,CL,N,N,N,N
23,1.558,1.56,1.565,1.578,1.6018,1.6317,1.6559,1.6733,1.6903,1.7109,1.7359,1.7617,1.7847,1.8115,1.8534,1.9174,2.0149,2.127,2.1934,2.2079,2.1935,2.1599,2.1145,2.062,2.0081,1.9578,1.9136,1.8769,1.8497,1.8362,1.837,1.85,1.8729,1.9057,1.9628,2.0771,2.2652,2.458,8.6,70.2,90.3,CL,N,N,N,N
24,1.558,1.5488,1.5474,1.5573,1.5793,1.6081,1.6308,1.647,1.6628,1.6826,1.7071,1.7325,1.7555,1.7822,1.8229,1.8838,1.976,2.0809,2.1408,2.1509,2.1336,2.0986,2.0529,2.0011,1.9486,1.9002,1.8579,1.8231,1.7976,1.7855,1.7872,1.8008,1.8241,1.857,1.9133,2.0245,2.2069,2.393,8.5,69.2,89.2,CL,N,N,N,N
24,1.5907,1.5583,1.5437,1.5464,1.5646,1.5904,1.6104,1.6243,1.6387,1.658,1.683,1.7097,1.7345,1.7632,1.8049,1.8655,1.956,2.0572,2.112,2.1165,2.0937,2.0539,2.0044,1.9499,1.8959,1.8469,1.8051,1.7717,1.7484,1.7392,1.7443,1.7615,1.7883,1.8244,1.8833,1.9966,2.1794,2.3639,8.3,69.2,89.2,CL,N,N,N,N
24,1.5899,1.5588,1.5453,1.5486,1.5674,1.5935,1.6138,1.6279,1.6425,1.662,1.6872,1.7142,1.7394,1.7687,1.8113,1.8726,1.9639,2.0667,2.1222,2.1262,2.1025,2.0619,2.0118,1.957,1.9029,1.854,1.8124,1.7791,1.7559,1.7466,1.7515,1.7686,1.795,1.831,1.8901,2.0039,2.1882,2.3752,8.4,69.2,89.2,CL,N,N,N,N
1,1.7006,1.7081,1.7189,1.7378,1.7673,1.8013,1.8278,1.8479,1.8702,1.9013,1.9443,1.9926,2.0447,2.108,2.1694,2.2059,2.2615,2.3552,2.4188,2.4346,2.4244,2.3993,2.3658,2.3247,2.2799,2.2347,2.1861,2.1387,2.101,2.0803,2.0766,2.0881,2.1144,2.156,2.2282,2.3687,2.5943,2.8264,37.4,47.2,62.6,CL,Y,Y,Y,Y
1,1.685,1.69,1.6993,1.7174,1.7465,1.78,1.8059,1.8252,1.8468,1.8772,1.9194,1.9671,2.0186,2.0815,2.1425,2.1797,2.2365,2.3303,2.3925,2.4058,2.3933,2.3663,2.3318,2.2905,2.2462,2.2018,2.1546,2.1087,2.0724,2.0528,2.0499,2.062,2.089,2.1309,2.2033,2.3437,2.5685,2.7984,37.4,47.2,62.6,CL,Y,Y,Y,Y
2,1.6334,1.6401,1.648,1.6634,1.6894,1.722,1.7483,1.7676,1.786,1.8081,1.835,1.8626,1.8884,1.9196,1.9662,2.0338,2.1362,2.2564,2.3304,2.3492,2.3359,2.3012,2.2529,2.1964,2.1383,2.0838,2.0354,1.9951,1.965,1.9493,1.9489,1.9617,1.9856,2.0204,2.0816,2.2052,2.41,2.6214,10.1,69.8,89.9,CL,Y,Y,Y,Y
2,1.639,1.6441,1.6512,1.6662,1.6924,1.725,1.7513,1.7701,1.7882,1.8101,1.837,1.8649,1.8912,1.9235,1.9718,2.0416,2.147,2.2704,2.3447,2.3609,2.3442,2.3061,2.2553,2.1973,2.1382,2.0835,2.0352,1.9952,1.9657,1.9507,1.9509,1.9649,1.9898,2.0261,2.0893,2.2161,2.425,2.6393,10.1,69.8,89.9,CL,Y,Y,Y,Y
3,1.5848,1.5635,1.5569,1.5651,1.5869,1.6156,1.6391,1.6566,1.6744,1.6966,1.7238,1.7516,1.7762,1.8039,1.8447,1.9044,1.9934,2.0932,2.1492,2.1579,2.1401,2.105,2.0592,2.0075,1.9555,1.908,1.8671,1.8343,1.8108,1.8003,1.8032,1.8177,1.8416,1.8751,1.9315,2.0424,2.2227,2.4078,7.7,71.8,92.3,CL,N,N,N,N
3,1.5904,1.5652,1.5564,1.5632,1.5843,1.6126,1.6354,1.6522,1.6694,1.6912,1.7183,1.7461,1.771,1.7992,1.8408,1.9018,1.9925,2.0936,2.1492,2.1553,2.1345,2.0967,2.0488,1.9958,1.9432,1.8956,1.8548,1.8225,1.7997,1.79,1.7937,1.8093,1.8343,1.8688,1.9269,2.0401,2.2226,2.4101,7.7,71.8,92.3,CL,N,N,N,N
4,1.6472,1.625,1.616,1.6216,1.6418,1.6694,1.6907,1.7056,1.7217,1.7439,1.7733,1.8053,1.8367,1.8744,1.9242,1.9873,2.0825,2.197,2.2632,2.2728,2.2518,2.2117,2.1606,2.1027,2.0441,1.9899,1.9416,1.9015,1.8734,1.8617,1.8669,1.8869,1.9187,1.962,2.032,2.1651,2.3777,2.5903,16.6,64.4,83.4,CL,N,N,N,N
4,1.5817,1.5523,1.5379,1.5395,1.557,1.5821,1.6004,1.6121,1.6249,1.6439,1.6699,1.6985,1.7269,1.7615,1.8085,1.8701,1.9629,2.0711,2.129,2.131,2.1043,2.0613,2.0101,1.9549,1.9009,1.8522,1.8101,1.7761,1.7531,1.7449,1.7522,1.7731,1.805,1.8476,1.9154,2.0426,2.2443,2.4461,16.6,64.4,83.4,CL,Y,Y,Y,Y
4,1.6479,1.6301,1.624,1.6312,1.6522,1.68,1.7019,1.7172,1.7336,1.756,1.7857,1.8178,1.8496,1.8878,1.9375,1.9995,2.0932,2.2071,2.2732,2.2827,2.2617,2.2221,2.1719,2.1153,2.058,2.0049,1.9572,1.9175,1.8892,1.877,1.8812,1.9,1.9303,1.9724,2.0409,2.1721,2.3829,2.5958,16.6,64.4,83.4,CL,N,N,N,N
4,1.6433,1.6225,1.6145,1.6203,1.6405,1.6679,1.6888,1.7033,1.7189,1.7406,1.7699,1.8017,1.8333,1.8714,1.9209,1.9826,2.076,2.1887,2.2527,2.2596,2.2365,2.1954,2.1445,2.0882,2.0317,1.9798,1.9336,1.8953,1.8682,1.8571,1.8621,1.8814,1.9125,1.955,2.0241,2.1555,2.3653,2.5769,16.6,64.4,83.4,CL,N,N,N,N
5,1.6213,1.6071,1.6033,1.6119,1.6338,1.6625,1.6849,1.7007,1.7174,1.7396,1.7687,1.8,1.8307,1.8678,1.917,1.9795,2.0737,2.187,2.2527,2.2624,2.2419,2.2032,2.1537,2.098,2.0417,1.9895,1.9428,1.9039,1.876,1.8638,1.8677,1.8858,1.9155,1.9566,2.0241,2.154,2.3633,2.574,15.2,65.6,84.8,CL,N,N,N,N
